step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,10_accumulated_waiting_time,10_reward,10_cumulative_rewards,10_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_accumulated_waiting_time,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_accumulated_waiting_time,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,5_accumulated_waiting_time,5_reward,5_cumulative_rewards,5_cumulative_diff_rewards,6_accumulated_waiting_time,6_reward,6_cumulative_rewards,6_cumulative_diff_rewards,7_accumulated_waiting_time,7_reward,7_cumulative_rewards,7_cumulative_diff_rewards,8_accumulated_waiting_time,8_reward,8_cumulative_rewards,8_cumulative_diff_rewards,9_accumulated_waiting_time,9_reward,9_cumulative_rewards,9_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,0.0,459.9711797489303,0.0,0.0,0.0,415.27611211711155,0.0,0.0,0.0,911.9050556017839,0.0,0.0,0.0,529.7474905076855,-2.220446049250313e-16,0.0,0.0,355.43288337525735,0.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4089.302371086558,0.0,408.9302371086484
2.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,2.0,461.9711797489303,2.0,0.0,0.0,415.27611211711155,0.0,0.0,0.0,911.9050556017839,0.0,0.0,0.0,529.7474905076855,-2.220446049250313e-16,0.0,2.0,357.43288337525735,2.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4093.302371086558,0.4,409.33023710864836
3.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,0.0,461.9711797489303,0.0,0.0,0.0,415.27611211711155,0.0,0.0,0.0,911.9050556017839,0.0,0.0,0.0,529.7474905076855,-2.220446049250313e-16,0.0,0.0,357.43288337525735,0.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4093.302371086558,0.0,409.33023710864836
4.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,0.0,461.9711797489303,0.0,0.0,0.2669867541970613,415.5430988713086,0.2669867541970613,0.0,0.0,911.9050556017839,0.0,0.0,0.0,529.7474905076855,-2.220446049250313e-16,0.0,0.0,357.43288337525735,0.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4093.5693578407554,0.02669867541970613,409.35693578406807
5.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,0.0,461.9711797489303,0.0,0.0,0.0,415.5430988713086,0.0,0.0,0.0,911.9050556017839,0.0,0.0,0.0,529.7474905076855,-2.220446049250313e-16,0.0,0.0,357.43288337525735,0.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4093.5693578407554,0.0,409.35693578406807
6.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,0.0,461.9711797489303,0.0,0.0,0.0,415.5430988713086,0.0,0.0,0.0,911.9050556017839,0.0,0.0,0.0,529.7474905076855,-2.220446049250313e-16,0.0,0.0,357.43288337525735,0.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4093.5693578407554,0.0,409.35693578406807
7.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,0.0,461.9711797489303,0.0,0.0,0.0,415.5430988713086,0.0,0.0,0.0,911.9050556017839,0.0,0.0,0.0,529.7474905076855,-2.220446049250313e-16,0.0,0.0,357.43288337525735,0.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4093.5693578407554,0.0,409.35693578406807
8.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,0.0,461.9711797489303,0.0,0.0,0.0,415.5430988713086,0.0,0.0,0.0,911.9050556017839,0.0,0.0,0.0,529.7474905076855,-2.220446049250313e-16,0.0,0.0,357.43288337525735,0.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4093.5693578407554,0.0,409.35693578406807
9.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,0.0,461.9711797489303,0.0,0.0,0.0,415.5430988713086,0.0,0.0,0.0,911.9050556017839,0.0,0.0,0.0,529.7474905076855,-2.220446049250313e-16,0.0,0.0,357.43288337525735,0.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4093.5693578407554,0.0,409.35693578406807
10.0,0.0,0.0,797974.0,15666.030276464877,0.0,0.0,172.00579051642785,0.0,0.0,0.0,461.9711797489303,0.0,0.0,0.0,415.5430988713086,0.0,0.0,0.0,911.9050556017839,0.0,0.0,2.0,531.7474905076855,1.9999999999999998,0.0,0.0,357.43288337525735,0.0,0.0,0.0,326.5673157103311,0.0,0.0,0.0,85.57842902895533,0.0,0.0,0.0,478.2275280755072,0.0,0.0,0.0,354.5905864045683,0.0,0.0,202.32838389424708,4095.5693578407554,0.2,409.55693578406806
