step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_average_speed,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,10_stopped,10_accumulated_waiting_time,10_average_speed,10_reward,10_cumulative_rewards,10_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_average_speed,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_stopped,3_accumulated_waiting_time,3_average_speed,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_stopped,4_accumulated_waiting_time,4_average_speed,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,5_stopped,5_accumulated_waiting_time,5_average_speed,5_reward,5_cumulative_rewards,5_cumulative_diff_rewards,6_stopped,6_accumulated_waiting_time,6_average_speed,6_reward,6_cumulative_rewards,6_cumulative_diff_rewards,7_stopped,7_accumulated_waiting_time,7_average_speed,7_reward,7_cumulative_rewards,7_cumulative_diff_rewards,8_stopped,8_accumulated_waiting_time,8_average_speed,8_reward,8_cumulative_rewards,8_cumulative_diff_rewards,9_stopped,9_accumulated_waiting_time,9_average_speed,9_reward,9_cumulative_rewards,9_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
304.0,0.0,0.0,1836.0,51.889712253350766,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,44.14320074448066,0.0,0,0.0,1.0,0.0,56.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,92.689344091137,0.0,0,0.0,1.0,0.0,94.01780683967743,0.0,0,0.0,1.0,2.0,87.69886300459805,2.0,0,0.0,1.0,0.0,57.97763140061085,0.0,0,0.0,1.0,2.0,55.530963135599976,2.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,53.500179387404906,0.0,1,0.0,6.199999999999999,661.4423296432791,0.4,66.14423296432795
305.0,0.0,0.0,1836.0,51.889712253350766,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,2.0,46.14320074448066,2.0,0,0.0,1.0,0.0,56.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,92.689344091137,0.0,0,0.0,1.0,0.0,94.01780683967743,0.0,0,0.0,1.0,0.0,87.69886300459805,0.0,0,0.0,1.0,0.0,57.97763140061085,0.0,0,0.0,1.0,0.0,55.530963135599976,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,53.500179387404906,0.0,1,0.0,6.199999999999999,663.4423296432791,0.2,66.34423296432796
306.0,0.0,0.0,1836.0,51.889712253350766,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,46.14320074448066,0.0,0,0.0,1.0,0.0,56.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,92.689344091137,0.0,0,0.0,1.0,0.0,94.01780683967743,0.0,0,0.0,1.0,0.0,87.69886300459805,0.0,0,0.0,1.0,0.0,57.97763140061085,0.0,0,0.0,1.0,0.0,55.530963135599976,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,2.0,55.500179387404906,2.0,1,0.0,6.199999999999999,665.4423296432791,0.2,66.54423296432796
307.0,1.0,0.023255813953488372,1837.0,51.912968067304256,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,46.14320074448066,0.0,0,0.0,1.0,0.0,56.33354247461496,-8.881784197001252e-16,1,0.0,0.0,1.155578455561883,93.84492254669888,1.155578455561883,0,0.0,1.0,0.0,94.01780683967743,0.0,0,0.0,1.0,0.0,87.69886300459805,0.0,0,0.0,1.0,0.0,57.97763140061085,0.0,0,0.0,1.0,0.0,55.530963135599976,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,2.0,57.500179387404906,2.0,1,0.0,6.199999999999999,668.597908098841,0.3155578455561883,66.85979080988415
308.0,2.0,0.046511627906976744,1839.0,51.95947969521123,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,46.14320074448066,0.0,0,0.0,1.0,0.0,56.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,93.84492254669888,0.0,0,0.0,1.0,0.0,94.01780683967743,0.0,0,0.0,1.0,1.8877199605804362,89.5865829651785,1.8877199605804362,0,0.0,1.0,2.0,59.97763140061085,2.0,0,0.0,1.0,2.0,57.530963135599976,2.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,1,0.0,6.199999999999999,674.4856280594215,0.5887719960580436,67.44856280594219
309.0,3.0,0.06976744186046512,1842.0,52.02924713707169,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,46.14320074448066,0.0,0,0.0,1.0,0.0,56.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,93.84492254669888,0.0,0,0.0,0.16783867495031154,0.0,94.01780683967743,0.0,0,0.0,1.0,0.0,89.5865829651785,0.0,0,0.0,1.0,0.0,59.97763140061085,0.0,0,0.0,1.0,1.8979340288798523,59.42889716447983,1.8979340288798523,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,1,0.0,6.199999999999999,676.3835620883013,0.18979340288798524,67.63835620883017
310.0,5.0,0.11904761904761904,1847.0,52.14829475611931,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,46.14320074448066,0.0,0,0.0,1.0,2.0,58.33354247461496,1.9999999999999991,1,0.0,0.0,0.0,93.84492254669888,0.0,1,0.0,0.0,0.0,94.01780683967743,0.0,0,0.0,1.0,0.0,89.5865829651785,0.0,0,0.0,1.0,2.0,61.97763140061085,2.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,680.3835620883013,0.4,68.03835620883018
311.0,7.0,0.16666666666666666,1854.0,52.31496142278598,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,46.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,93.84492254669888,0.0,1,0.0,0.0,0.0,94.01780683967743,0.0,0,0.0,1.0,2.0,91.5865829651785,2.0,0,0.0,1.0,0.0,61.97763140061085,0.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,682.3835620883013,0.2,68.23835620883018
312.0,9.0,0.21428571428571427,1863.0,52.52924713707169,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,46.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,93.84492254669888,0.0,1,0.0,0.0,0.0,94.01780683967743,0.0,0,0.0,1.0,2.0,93.5865829651785,2.0,0,0.0,1.0,0.0,61.97763140061085,0.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,684.3835620883013,0.2,68.43835620883019
313.0,5.0,0.12195121951219512,1868.0,52.65119835658389,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,46.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,2.0,95.84492254669888,2.0,1,0.0,0.0,0.0,94.01780683967743,0.0,0,0.0,1.0,0.0,93.5865829651785,0.0,0,0.0,1.0,2.0,63.97763140061085,2.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,688.3835620883013,0.4,68.83835620883019
314.0,7.0,0.17073170731707318,1875.0,52.821930063900965,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,2.0,48.14320074448066,2.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,95.84492254669888,0.0,1,0.0,0.0,0.0,94.01780683967743,0.0,0,0.0,1.0,0.0,93.5865829651785,0.0,0,0.0,1.0,0.0,63.97763140061085,0.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,690.3835620883013,0.2,69.0383562088302
315.0,9.0,0.21951219512195122,1884.0,53.041442259022915,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,95.84492254669888,0.0,1,0.0,0.0,2.0,96.01780683967743,2.0,0,0.0,1.0,0.0,93.5865829651785,0.0,0,0.0,1.0,2.0,65.97763140061085,2.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,694.3835620883013,0.4,69.4383562088302
316.0,11.0,0.2682926829268293,1895.0,53.30973494194974,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,95.84492254669888,0.0,1,0.0,0.0,0.0,96.01780683967743,0.0,0,0.0,1.0,0.0,93.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,694.3835620883013,0.0,69.4383562088302
317.0,5.0,0.12195121951219512,1900.0,53.43168616146194,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,95.84492254669888,0.0,1,0.0,0.0,1.383729350184305,97.40153618986174,1.383729350184305,0,0.0,1.0,2.0,95.5865829651785,2.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,0.0,61.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,697.7672914384857,0.3383729350184305,69.77672914384863
318.0,0.0,0.0,1900.0,53.43168616146194,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,2.0,97.84492254669888,2.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,95.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,2.0,63.446541861996245,2.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,701.7672914384857,0.4,70.17672914384863
319.0,1.0,0.024390243902439025,1901.0,53.45607640536438,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,1.2173728353415818,99.06229538204046,1.2173728353415818,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,95.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,59.42889716447983,0.0,0,0.0,1.0,0.0,63.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,702.9846642738273,0.12173728353415818,70.29846642738279
320.0,0.0,0.0,1901.0,53.45607640536438,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,99.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,95.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,2.0,61.42889716447983,2.0,0,0.0,1.0,0.0,63.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,704.9846642738273,0.2,70.4984664273828
321.0,0.0,0.0,1901.0,53.45607640536438,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,0,0.0,1.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,99.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,2.0,97.5865829651785,2.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,2.0,63.42889716447983,2.0,0,0.0,1.0,0.0,63.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,708.9846642738273,0.4,70.8984664273828
322.0,0.0,0.0,1901.0,53.45607640536438,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,0,0.0,0.411997232928186,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,2.0,101.06229538204046,2.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,63.42889716447983,0.0,0,0.0,1.0,0.0,63.446541861996245,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,2,0.0,6.199999999999999,710.9846642738273,0.2,71.0984664273828
323.0,0.0,0.0,1901.0,53.45607640536438,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,1,0.0,0.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,101.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,63.42889716447983,0.0,0,0.0,1.0,1.8548131865336968,65.30135504852994,1.8548131865336968,0,0.0,1.0,0.0,57.500179387404906,0.0,3,0.0,6.199999999999999,712.839477460361,0.18548131865336967,71.28394774603618
324.0,0.0,0.0,1901.0,53.45607640536438,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,1,0.0,0.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,101.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,63.42889716447983,0.0,0,0.0,1.0,0.0,65.30135504852994,0.0,0,0.0,1.0,0.0,57.500179387404906,0.0,3,0.0,6.199999999999999,712.839477460361,0.0,71.28394774603618
325.0,1.0,0.024390243902439025,1902.0,53.480466649266816,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,1,0.0,0.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,101.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,63.42889716447983,0.0,0,0.0,1.0,2.0,67.30135504852994,2.0,0,0.0,1.0,2.0,59.500179387404906,2.0,3,0.0,6.199999999999999,716.839477460361,0.4,71.68394774603618
326.0,2.0,0.04878048780487805,1904.0,53.52924713707169,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,1,0.0,0.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,101.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,2.0,65.42889716447982,2.0,0,0.0,1.0,0.0,67.30135504852994,0.0,0,0.0,1.0,2.0,61.500179387404906,2.0,3,0.0,6.199999999999999,720.839477460361,0.4,72.08394774603619
327.0,0.0,0.0,1904.0,53.52924713707169,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,1,0.0,0.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,101.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,67.30135504852994,0.0,0,0.0,1.0,0.0,61.500179387404906,0.0,3,0.0,6.199999999999999,720.839477460361,0.0,72.08394774603619
328.0,0.0,0.0,1904.0,53.52924713707169,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,1,0.0,0.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,101.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,0,0.0,1.0,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,67.30135504852994,0.0,0,0.0,1.0,0.0,61.500179387404906,0.0,3,0.0,6.199999999999999,720.839477460361,0.0,72.08394774603619
329.0,0.0,0.0,1904.0,53.52924713707169,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,1,0.0,0.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,101.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,1,0.0,0.03205201323145191,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,67.30135504852994,0.0,0,0.0,1.0,0.0,61.500179387404906,0.0,4,0.0,6.199999999999999,720.839477460361,0.0,72.08394774603619
330.0,0.0,0.0,1904.0,53.52924713707169,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,1,0.0,0.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,2.0,103.06229538204046,2.0,1,0.0,0.0,0.0,97.40153618986174,0.0,1,0.0,0.0,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,67.30135504852994,0.0,0,0.0,1.0,1.760976301018425,63.26115568842333,1.760976301018425,4,0.0,6.199999999999999,724.6004537613793,0.3760976301018425,72.46004537613803
331.0,1.0,0.02127659574468085,1905.0,53.55052373281637,0,0.0,1.0,0.0,58.10425670315905,0.0,0,0.0,1.0,0.0,48.14320074448066,0.0,1,0.0,0.0,0.0,58.33354247461496,-8.881784197001252e-16,1,0.0,0.0,0.0,103.06229538204046,0.0,1,0.0,0.0,0.0,97.40153618986174,0.0,1,0.0,0.0,0.0,97.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,67.30135504852994,0.0,0,0.0,1.0,0.0,63.26115568842333,0.0,4,0.0,6.199999999999999,724.6004537613793,0.0,72.46004537613803
332.0,2.0,0.0425531914893617,1907.0,53.593076924305734,0,0.0,1.0,0.5486326312734583,58.65288933443251,0.5486326312734583,0,0.0,1.0,1.1801127629791948,49.32331350745985,1.1801127629791948,1,0.0,0.8194054968522066,2.0,60.33354247461496,1.9999999999999991,1,0.0,0.0,0.0,103.06229538204046,0.0,1,0.0,0.0,0.25674687798600715,97.65828306784775,0.25674687798600715,1,0.0,0.0,2.0,99.5865829651785,2.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,1.1801127629791948,68.48146781150913,1.1801127629791948,0,0.0,1.0,0.0,63.26115568842333,0.0,4,0.0,6.199999999999999,731.7660587965971,0.7165605035217856,73.17660587965982
333.0,3.0,0.06382978723404255,1910.0,53.656906711539776,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,0.0,49.32331350745985,0.0,1,0.0,0.5,0.5439507118887746,60.877493186503735,0.5439507118887739,1,0.0,0.0,0.0,103.06229538204046,0.0,1,0.0,0.0,2.0,99.65828306784775,2.0,1,0.0,0.0,0.0,99.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,68.48146781150913,0.0,0,0.0,1.0,0.0,63.26115568842333,0.0,4,0.0,6.199999999999999,734.3100095084859,0.2543950711888775,73.4310009508487
334.0,4.0,0.0851063829787234,1914.0,53.7420130945185,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,0.0,49.32331350745985,0.0,1,0.0,0.5,0.0,60.877493186503735,-7.771561172376096e-16,1,0.0,0.0,0.0,103.06229538204046,0.0,1,0.0,0.0,2.0,101.65828306784775,2.0,1,0.0,0.0,2.0,101.5865829651785,2.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,68.48146781150913,0.0,0,0.0,1.0,0.0,63.26115568842333,0.0,4,0.0,6.199999999999999,738.3100095084859,0.4,73.8310009508487
335.0,5.0,0.10869565217391304,1919.0,53.85070874669241,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,0.0,49.32331350745985,0.0,1,0.0,0.5,0.0,60.877493186503735,-7.771561172376096e-16,1,0.0,0.0,0.0,103.06229538204046,0.0,1,0.0,0.0,0.0,101.65828306784775,0.0,1,0.0,0.0,0.0,101.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,68.48146781150913,0.0,0,0.0,1.0,0.0,63.26115568842333,0.0,4,0.0,6.199999999999999,738.3100095084859,0.0,73.8310009508487
336.0,7.0,0.15217391304347827,1926.0,54.00288265973589,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,0.0,49.32331350745985,0.0,1,0.0,0.5,0.0,60.877493186503735,-7.771561172376096e-16,1,0.0,0.0,0.0,103.06229538204046,0.0,1,0.0,0.0,0.0,101.65828306784775,0.0,1,0.0,0.0,0.0,101.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,2.0,70.48146781150913,2.0,0,0.0,1.0,1.234614627684649,64.49577031610798,1.234614627684649,4,0.0,6.199999999999999,741.5446241361706,0.3234614627684649,74.15446241361717
337.0,9.0,0.1956521739130435,1935.0,54.198534833648935,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,0.0,49.32331350745985,0.0,1,0.0,0.5,0.0,60.877493186503735,-7.771561172376096e-16,1,0.0,0.0,0.0,103.06229538204046,0.0,1,0.0,0.0,0.0,101.65828306784775,0.0,1,0.0,0.0,0.0,101.5865829651785,0.0,0,0.0,1.0,0.0,65.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,70.48146781150913,0.0,0,0.0,1.0,0.0,64.49577031610798,0.0,4,0.0,6.199999999999999,741.5446241361706,0.0,74.15446241361717
338.0,8.0,0.17391304347826086,1943.0,54.37244787712719,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,0.0,49.32331350745985,0.0,1,0.0,0.5,0.0,60.877493186503735,-7.771561172376096e-16,1,0.0,0.0,-1.0315377822631513,102.0307575997773,-1.0315377822631513,1,0.0,0.0,0.0,101.65828306784775,0.0,1,0.0,0.0,0.0,101.5865829651785,0.0,0,0.0,1.0,2.0,67.97763140061085,2.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,70.48146781150913,0.0,0,0.0,1.0,0.0,64.49577031610798,0.0,4,0.0,7.231537782263151,742.5130863539074,0.09684622177368488,74.25130863539086
339.0,9.0,0.1956521739130435,1952.0,54.56810005104024,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,0.0,49.32331350745985,0.0,1,0.0,0.5,0.0,60.877493186503735,-7.771561172376096e-16,1,0.0,0.0,0.0,102.0307575997773,0.0,1,0.0,0.0,0.0,101.65828306784775,0.0,1,0.0,0.0,0.0,101.5865829651785,0.0,0,0.0,1.0,0.0,67.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,70.48146781150913,0.0,0,0.0,1.0,0.0,64.49577031610798,0.0,4,0.0,7.231537782263151,742.5130863539074,0.0,74.25130863539086
340.0,10.0,0.21739130434782608,1962.0,54.78549135538807,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,1.7195357104872642,51.042849217947115,1.7195357104872642,1,0.0,0.5,0.0,60.877493186503735,-7.771561172376096e-16,1,0.0,0.0,0.0,102.0307575997773,0.0,1,0.0,0.0,0.0,101.65828306784775,0.0,1,0.0,0.0,0.0,101.5865829651785,0.0,0,0.0,1.0,0.0,67.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,70.48146781150913,0.0,0,0.0,1.0,0.0,64.49577031610798,0.0,4,0.0,7.231537782263151,744.2326220643946,0.1719535710487264,74.42326220643959
341.0,11.0,0.2391304347826087,1973.0,55.02462179017068,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,0.0,51.042849217947115,0.0,1,0.0,0.5,0.0,60.877493186503735,-7.771561172376096e-16,1,0.0,0.0,0.0,102.0307575997773,0.0,1,0.0,0.0,0.0,101.65828306784775,0.0,1,0.0,0.0,0.0,101.5865829651785,0.0,0,0.0,1.0,0.0,67.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,70.48146781150913,0.0,0,0.0,1.0,0.0,64.49577031610798,0.0,4,0.0,7.231537782263151,744.2326220643946,0.0,74.42326220643959
342.0,12.0,0.2608695652173913,1985.0,55.28549135538807,0,0.0,1.0,0.0,58.65288933443251,0.0,0,0.0,1.0,2.0,53.042849217947115,2.0,1,0.0,0.5,0.0,60.877493186503735,-7.771561172376096e-16,1,0.0,0.0,0.0,102.0307575997773,0.0,1,0.0,0.0,0.0,101.65828306784775,0.0,1,0.0,0.0,0.17934411915959714,101.76592708433809,0.17934411915959714,0,0.0,1.0,0.0,67.97763140061085,0.0,0,0.0,1.0,0.0,65.42889716447982,0.0,0,0.0,1.0,0.0,70.48146781150913,0.0,0,0.0,1.0,2.0,66.49577031610798,2.0,4,0.0,7.231537782263151,748.4119661835542,0.4179344119159597,74.84119661835555
