episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,1,0,0,32997,20480,33000,20480,1000,640,33000,640,32997,False,1,33,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-03-45,1682733825,3.704587697982788,134.16638112068176,47986,gold56.cluster.local,10.13.39.111,134.16638112068176,0,33,77.94419169425964,33000,20480,32997,20480,2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,[2307.6533339437583],[20000],185.78,33000,20480,32997,20480,79.43333333333334,21.933333333333334,[2307.6533339437583],[20000]
2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,1,0,0,33997,21120,34000,21120,1000,640,34000,640,33997,False,1,34,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-03-49,1682733829,3.6251776218414307,137.7915587425232,47986,gold56.cluster.local,10.13.39.111,137.7915587425232,0,34,77.94419169425964,34000,21120,33997,21120,2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,[2307.6533339437583],[20000],179.747,34000,21120,33997,21120,79.02000000000001,22.0,[2307.6533339437583],[20000]
2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,1,0,0,34997,21760,35000,21760,1000,640,35000,640,34997,False,1,35,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-03-53,1682733833,3.6815779209136963,141.4731366634369,47986,gold56.cluster.local,10.13.39.111,141.4731366634369,0,35,77.94419169425964,35000,21760,34997,21760,2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,[2307.6533339437583],[20000],176.432,35000,21760,34997,21760,77.49999999999999,22.0,[2307.6533339437583],[20000]
2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,1,0,0,35997,22400,36000,22400,1000,640,36000,640,35997,False,1,36,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-03-56,1682733836,3.684671401977539,145.15780806541443,47986,gold56.cluster.local,10.13.39.111,145.15780806541443,0,36,77.94419169425964,36000,22400,35997,22400,2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,[2307.6533339437583],[20000],182.717,36000,22400,35997,22400,74.58,22.0,[2307.6533339437583],[20000]
2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,1,0,0,36997,23040,37000,23040,1000,640,37000,640,36997,False,1,37,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-04-00,1682733840,3.8732194900512695,149.0310275554657,47986,gold56.cluster.local,10.13.39.111,149.0310275554657,0,37,77.94419169425964,37000,23040,36997,23040,2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,[2307.6533339437583],[20000],209.456,37000,23040,36997,23040,75.16666666666667,22.099999999999998,[2307.6533339437583],[20000]
2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,1,0,0,37997,23680,38000,23680,1000,640,38000,640,37997,False,1,38,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-04-04,1682733844,3.8139076232910156,152.8449351787567,47986,gold56.cluster.local,10.13.39.111,152.8449351787567,0,38,77.94419169425964,38000,23680,37997,23680,2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,[2307.6533339437583],[20000],187.645,38000,23680,37997,23680,76.58000000000001,22.1,[2307.6533339437583],[20000]
2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,1,0,0,38997,24320,39000,24320,1000,640,39000,640,38997,False,1,39,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-04-08,1682733848,3.8278369903564453,156.67277216911316,47986,gold56.cluster.local,10.13.39.111,156.67277216911316,0,39,77.94419169425964,39000,24320,38997,24320,2307.6533339437583,2307.6533339437583,2307.6533339437583,20000.0,0,0,[2307.6533339437583],[20000],211.176,39000,24320,38997,24320,77.24999999999999,22.099999999999998,[2307.6533339437583],[20000]
2774.748226999186,2307.6533339437583,2541.200780471472,20000.0,1,0,1,0,0,40000,24960,40000,24960,1000,640,40000,640,40000,False,2,40,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-04-13,1682733853,5.458474636077881,162.13124680519104,47986,gold56.cluster.local,10.13.39.111,162.13124680519104,0,40,77.94419169425964,40000,24960,40000,24960,2774.748226999186,2307.6533339437583,2541.200780471472,20000.0,1,0,"[2307.6533339437583, 2774.748226999186]","[20000, 20000]",334.171,40000,24960,40000,24960,76.2875,22.174999999999997,"[2307.6533339437583, 2774.748226999186]","[20000, 20000]"
2774.748226999186,2307.6533339437583,2541.200780471472,20000.0,0,0,1,0,0,40997,25600,41000,25600,1000,640,41000,640,40997,False,2,41,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-04-17,1682733857,3.192023992538452,165.3232707977295,47986,gold56.cluster.local,10.13.39.111,165.3232707977295,0,41,77.94419169425964,41000,25600,40997,25600,2774.748226999186,2307.6533339437583,2541.200780471472,20000.0,0,0,"[2307.6533339437583, 2774.748226999186]","[20000, 20000]",165.368,41000,25600,40997,25600,76.625,22.2,"[2307.6533339437583, 2774.748226999186]","[20000, 20000]"
2774.748226999186,2307.6533339437583,2541.200780471472,20000.0,0,0,1,0,0,41997,26240,42000,26240,1000,640,42000,640,41997,False,2,42,7bb0c_00000,c359d198fb8f43fdae5a6500d3f5aaac,2023-04-29_03-04-20,1682733860,3.5605123043060303,168.88378310203552,47986,gold56.cluster.local,10.13.39.111,168.88378310203552,0,42,77.94419169425964,42000,26240,41997,26240,2774.748226999186,2307.6533339437583,2541.200780471472,20000.0,0,0,"[2307.6533339437583, 2774.748226999186]","[20000, 20000]",178.742,42000,26240,41997,26240,76.83333333333333,22.233333333333334,"[2307.6533339437583, 2774.748226999186]","[20000, 20000]"
