episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,1,0,0,999,0,1000,0,1000,0,1000,0,999,False,0,1,54955_00000,bb3952eb31584ed4bc41aae918c9d800,2023-04-28_22-06-47,1682716007,89.54924011230469,89.54924011230469,6801,Rorys-MacBook-Pro-14.local,127.0.0.1,89.54924011230469,0,1,11.726240873336792,1000,0,999,0,nan,nan,nan,nan,0,0,[],[],345.912,1000,0,999,0,12.725,94.48124999999999,[],[]
nan,nan,nan,nan,0,0,1,0,0,1999,640,2000,640,1000,640,2000,640,1999,False,0,2,54955_00000,bb3952eb31584ed4bc41aae918c9d800,2023-04-28_22-06-50,1682716010,3.435795783996582,92.98503589630127,6801,Rorys-MacBook-Pro-14.local,127.0.0.1,92.98503589630127,0,2,11.726240873336792,2000,640,1999,640,nan,nan,nan,nan,0,0,[],[],169.728,2000,640,1999,640,23.54,94.55999999999999,[],[]
nan,nan,nan,nan,0,0,1,0,0,2999,1280,3000,1280,1000,640,3000,640,2999,False,0,3,54955_00000,bb3952eb31584ed4bc41aae918c9d800,2023-04-28_22-06-53,1682716013,3.1385838985443115,96.12361979484558,6801,Rorys-MacBook-Pro-14.local,127.0.0.1,96.12361979484558,0,3,11.726240873336792,3000,1280,2999,1280,nan,nan,nan,nan,0,0,[],[],151.908,3000,1280,2999,1280,26.5,94.55000000000001,[],[]
