episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,1,0,0,11991,7040,12000,7040,1000,640,12000,640,11991,False,0,12,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-04-42,1682733882,4.24439549446106,55.45293879508972,286760,gold57.cluster.local,10.13.39.112,55.45293879508972,0,12,120.14617705345154,12000,7040,11991,7040,nan,nan,nan,nan,0,0,[],[],203.626,12000,7040,11991,7040,13.766666666666667,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,12991,7680,13000,7680,1000,640,13000,640,12991,False,0,13,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-04-46,1682733886,4.278825998306274,59.731764793395996,286760,gold57.cluster.local,10.13.39.112,59.731764793395996,0,13,120.14617705345154,13000,7680,12991,7680,nan,nan,nan,nan,0,0,[],[],216.548,13000,7680,12991,7680,13.933333333333332,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,13991,8320,14000,8320,1000,640,14000,640,13991,False,0,14,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-04-51,1682733891,4.402048349380493,64.13381314277649,286760,gold57.cluster.local,10.13.39.112,64.13381314277649,0,14,120.14617705345154,14000,8320,13991,8320,nan,nan,nan,nan,0,0,[],[],220.246,14000,8320,13991,8320,13.883333333333335,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,14991,8960,15000,8960,1000,640,15000,640,14991,False,0,15,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-04-55,1682733895,4.575258255004883,68.70907139778137,286760,gold57.cluster.local,10.13.39.112,68.70907139778137,0,15,120.14617705345154,15000,8960,14991,8960,nan,nan,nan,nan,0,0,[],[],216.924,15000,8960,14991,8960,13.542857142857144,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,15991,9600,16000,9600,1000,640,16000,640,15991,False,0,16,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-00,1682733900,4.503081560134888,73.21215295791626,286760,gold57.cluster.local,10.13.39.112,73.21215295791626,0,16,120.14617705345154,16000,9600,15991,9600,nan,nan,nan,nan,0,0,[],[],221.575,16000,9600,15991,9600,14.166666666666666,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,16991,10240,17000,10240,1000,640,17000,640,16991,False,0,17,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-04,1682733904,4.350664138793945,77.5628170967102,286760,gold57.cluster.local,10.13.39.112,77.5628170967102,0,17,120.14617705345154,17000,10240,16991,10240,nan,nan,nan,nan,0,0,[],[],219.674,17000,10240,16991,10240,13.642857142857142,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,17991,10880,18000,10880,1000,640,18000,640,17991,False,0,18,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-09,1682733909,4.350164413452148,81.91298151016235,286760,gold57.cluster.local,10.13.39.112,81.91298151016235,0,18,120.14617705345154,18000,10880,17991,10880,nan,nan,nan,nan,0,0,[],[],215.758,18000,10880,17991,10880,13.616666666666667,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,18991,11520,19000,11520,1000,640,19000,640,18991,False,0,19,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-13,1682733913,4.069398641586304,85.98238015174866,286760,gold57.cluster.local,10.13.39.112,85.98238015174866,0,19,120.14617705345154,19000,11520,18991,11520,nan,nan,nan,nan,0,0,[],[],202.507,19000,11520,18991,11520,13.966666666666667,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,19991,12160,20000,12160,1000,640,20000,640,19991,False,0,20,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-17,1682733917,4.25426459312439,90.23664474487305,286760,gold57.cluster.local,10.13.39.112,90.23664474487305,0,20,120.14617705345154,20000,12160,19991,12160,nan,nan,nan,nan,0,0,[],[],214.217,20000,12160,19991,12160,13.866666666666667,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,20991,12800,21000,12800,1000,640,21000,640,20991,False,0,21,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-22,1682733922,4.410341262817383,94.64698600769043,286760,gold57.cluster.local,10.13.39.112,94.64698600769043,0,21,120.14617705345154,21000,12800,20991,12800,nan,nan,nan,nan,0,0,[],[],221.611,21000,12800,20991,12800,14.399999999999999,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,21991,13440,22000,13440,1000,640,22000,640,21991,False,0,22,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-26,1682733926,4.552632570266724,99.19961857795715,286760,gold57.cluster.local,10.13.39.112,99.19961857795715,0,22,120.14617705345154,22000,13440,21991,13440,nan,nan,nan,nan,0,0,[],[],223.095,22000,13440,21991,13440,14.071428571428571,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,22991,14080,23000,14080,1000,640,23000,640,22991,False,0,23,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-31,1682733931,4.327411890029907,103.52703046798706,286760,gold57.cluster.local,10.13.39.112,103.52703046798706,0,23,120.14617705345154,23000,14080,22991,14080,nan,nan,nan,nan,0,0,[],[],217.28,23000,14080,22991,14080,13.466666666666667,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,23991,14720,24000,14720,1000,640,24000,640,23991,False,0,24,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-35,1682733935,4.3234944343566895,107.85052490234375,286760,gold57.cluster.local,10.13.39.112,107.85052490234375,0,24,120.14617705345154,24000,14720,23991,14720,nan,nan,nan,nan,0,0,[],[],219.389,24000,14720,23991,14720,14.016666666666666,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,24991,15360,25000,15360,1000,640,25000,640,24991,False,0,25,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-39,1682733939,4.5524256229400635,112.40295052528381,286760,gold57.cluster.local,10.13.39.112,112.40295052528381,0,25,120.14617705345154,25000,15360,24991,15360,nan,nan,nan,nan,0,0,[],[],242.56,25000,15360,24991,15360,14.883333333333333,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,25991,16000,26000,16000,1000,640,26000,640,25991,False,0,26,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-44,1682733944,4.24915623664856,116.65210676193237,286760,gold57.cluster.local,10.13.39.112,116.65210676193237,0,26,120.14617705345154,26000,16000,25991,16000,nan,nan,nan,nan,0,0,[],[],213.326,26000,16000,25991,16000,13.65,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,26991,16640,27000,16640,1000,640,27000,640,26991,False,0,27,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-48,1682733948,4.2971367835998535,120.94924354553223,286760,gold57.cluster.local,10.13.39.112,120.94924354553223,0,27,120.14617705345154,27000,16640,26991,16640,nan,nan,nan,nan,0,0,[],[],215.742,27000,16640,26991,16640,13.799999999999999,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,27991,17280,28000,17280,1000,640,28000,640,27991,False,0,28,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-52,1682733952,4.355295658111572,125.3045392036438,286760,gold57.cluster.local,10.13.39.112,125.3045392036438,0,28,120.14617705345154,28000,17280,27991,17280,nan,nan,nan,nan,0,0,[],[],220.633,28000,17280,27991,17280,13.83333333333333,5.2,[],[]
nan,nan,nan,nan,0,0,1,0,0,28991,17920,29000,17920,1000,640,29000,640,28991,False,0,29,aa226_00000,c61f67e8bd6944fdbeb43ff58e709e2e,2023-04-29_03-05-57,1682733957,4.119377136230469,129.42391633987427,286760,gold57.cluster.local,10.13.39.112,129.42391633987427,0,29,120.14617705345154,29000,17920,28991,17920,nan,nan,nan,nan,0,0,[],[],210.419,29000,17920,28991,17920,13.649999999999999,5.2,[],[]
