step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,237975228.0,,0.0,0.0,13918.772079447917,0.0,0.0,0.0,18320.945510288002,0.0,0.0,5042.55337837716,32239.71758973592,0.0,16119.858794867996
2.0,0.0,0.0,237975228.0,,0.0,0.0,13918.772079447917,0.0,0.0,0.0,18320.945510288002,0.0,0.0,5042.55337837716,32239.71758973592,0.0,16119.858794867996
3.0,0.0,0.0,237975228.0,,0.0,2.0,13920.772079447917,2.0,0.0,0.0,18320.945510288002,0.0,0.0,5042.55337837716,32241.71758973592,1.0,16120.858794867996
4.0,0.0,0.0,237975228.0,,0.0,2.0,13922.772079447917,2.0,0.0,0.0,18320.945510288002,0.0,0.0,5042.55337837716,32243.71758973592,1.0,16121.858794867996
5.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18320.945510288002,0.0,0.0,5042.55337837716,32243.71758973592,0.0,16121.858794867996
6.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18320.945510288002,0.0,0.0,5042.55337837716,32243.71758973592,0.0,16121.858794867996
7.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18320.945510288002,0.0,0.0,5042.55337837716,32243.71758973592,0.0,16121.858794867996
8.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18320.945510288002,0.0,0.0,5042.55337837716,32243.71758973592,0.0,16121.858794867996
9.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,2.0,18322.945510288002,2.0,0.0,5042.55337837716,32245.71758973592,1.0,16122.858794867996
10.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,2.0,18324.945510288002,2.0,0.0,5042.55337837716,32247.71758973592,1.0,16123.858794867996
11.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32247.71758973592,0.0,16123.858794867996
12.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32247.71758973592,0.0,16123.858794867996
13.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32247.71758973592,0.0,16123.858794867996
14.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32247.71758973592,0.0,16123.858794867996
15.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32247.71758973592,0.0,16123.858794867996
16.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32247.71758973592,0.0,16123.858794867996
17.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32247.71758973592,0.0,16123.858794867996
18.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32247.71758973592,0.0,16123.858794867996
19.0,0.0,0.0,237975228.0,,0.0,0.0,13922.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32247.71758973592,0.0,16123.858794867996
20.0,0.0,0.0,237975228.0,,0.0,2.0,13924.772079447917,2.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32249.71758973592,1.0,16124.858794867996
21.0,0.0,0.0,237975228.0,,0.0,0.0,13924.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32249.71758973592,0.0,16124.858794867996
22.0,0.0,0.0,237975228.0,,0.0,0.0,13924.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32249.71758973592,0.0,16124.858794867996
23.0,0.0,0.0,237975228.0,,0.0,0.0,13924.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32249.71758973592,0.0,16124.858794867996
24.0,0.0,0.0,237975228.0,,0.0,0.0,13924.772079447917,0.0,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32249.71758973592,0.0,16124.858794867996
25.0,0.0,0.0,237975228.0,,0.0,0.6315951130815074,13925.403674561,0.6315951130815074,0.0,0.0,18324.945510288002,0.0,0.0,5042.55337837716,32250.349184849,0.3157975565407537,16125.174592424537
26.0,0.0,0.0,237975228.0,,0.0,0.0,13925.403674561,0.0,0.0,2.0,18326.945510288002,2.0,0.0,5042.55337837716,32252.349184849,1.0,16126.174592424537
27.0,0.0,0.0,237975228.0,,0.0,0.0,13925.403674561,0.0,0.0,0.0,18326.945510288002,0.0,0.0,5042.55337837716,32252.349184849,0.0,16126.174592424537
28.0,0.0,0.0,237975228.0,,0.0,0.0,13925.403674561,0.0,0.0,0.0,18326.945510288002,0.0,0.0,5042.55337837716,32252.349184849,0.0,16126.174592424537
29.0,0.0,0.0,237975228.0,,0.0,2.0,13927.403674561,2.0,0.0,0.0,18326.945510288002,0.0,0.0,5042.55337837716,32254.349184849,1.0,16127.174592424537
30.0,0.0,0.0,237975228.0,,0.0,2.0,13929.403674561,2.0,0.0,0.0,18326.945510288002,0.0,0.0,5042.55337837716,32256.349184849,1.0,16128.174592424537
31.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18326.945510288002,0.0,0.0,5042.55337837716,32256.349184849,0.0,16128.174592424537
32.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18326.945510288002,0.0,0.0,5042.55337837716,32256.349184849,0.0,16128.174592424537
33.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18326.945510288002,0.0,0.0,5042.55337837716,32256.349184849,0.0,16128.174592424537
34.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18326.945510288002,0.0,0.0,5042.55337837716,32256.349184849,0.0,16128.174592424537
35.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,2.0,18328.945510288002,2.0,0.0,5042.55337837716,32258.349184849,1.0,16129.174592424537
36.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,2.0,18330.945510288002,2.0,0.0,5042.55337837716,32260.349184849,1.0,16130.174592424537
37.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
38.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
39.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
40.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
41.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
42.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
43.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
44.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
45.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
46.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
47.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
48.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
49.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
50.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
51.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
52.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
53.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
54.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
55.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
56.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
57.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
58.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
59.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
60.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
61.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
62.0,0.0,0.0,237975228.0,,0.0,0.0,13929.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32260.349184849,0.0,16130.174592424537
63.0,0.0,0.0,237975228.0,,0.0,2.0,13931.403674561,2.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32262.349184849,1.0,16131.174592424537
64.0,0.0,0.0,237975228.0,,0.0,0.0,13931.403674561,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5042.55337837716,32262.349184849,0.0,16131.174592424537
65.0,0.0,0.0,237975228.0,,0.0,-1.075,13930.328674560998,-1.075,0.0,0.0,18330.945510288002,0.0,0.0,5043.62837837716,32261.274184849,-0.5375,16130.637092424537
66.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5043.62837837716,32261.274184849,0.0,16130.637092424537
67.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5043.62837837716,32261.274184849,0.0,16130.637092424537
68.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18330.945510288002,0.0,0.0,5043.62837837716,32261.274184849,0.0,16130.637092424537
69.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,2.0,18332.945510288002,2.0,0.0,5043.62837837716,32263.274184849,1.0,16131.637092424537
70.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
71.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
72.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
73.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
74.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
75.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
76.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
77.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
78.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
79.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
80.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
81.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
82.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
83.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
84.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
85.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
86.0,0.0,0.0,237975228.0,,0.0,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0,5043.62837837716,32263.274184849,0.0,16131.637092424537
87.0,1.0,0.5,237975229.0,,0.0002777777777777778,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0002777777777777778,5043.62837837716,32263.274184849,0.0,16131.637092424537
88.0,2.0,1.0,237975231.0,,0.0005555555555555556,0.0,13930.328674560998,0.0,0.0,0.0,18332.945510288002,0.0,0.0005555555555555556,5043.62837837716,32263.274184849,0.0,16131.637092424537
