step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,91829586.0,,0.0,0.0,5749.689219839834,0.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13317.90632936246,0.0,6658.953164681233
2.0,0.0,0.0,91829586.0,,0.0,0.0,5749.689219839834,0.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13317.90632936246,0.0,6658.953164681233
3.0,0.0,0.0,91829586.0,,0.0,0.0,5749.689219839834,0.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13317.90632936246,0.0,6658.953164681233
4.0,0.0,0.0,91829586.0,,0.0,0.0,5749.689219839834,0.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13317.90632936246,0.0,6658.953164681233
5.0,0.0,0.0,91829586.0,,0.0,0.0,5749.689219839834,0.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13317.90632936246,0.0,6658.953164681233
6.0,0.0,0.0,91829586.0,,0.0,0.0,5749.689219839834,0.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13317.90632936246,0.0,6658.953164681233
7.0,0.0,0.0,91829586.0,,0.0,0.0,5749.689219839834,0.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13317.90632936246,0.0,6658.953164681233
8.0,0.0,0.0,91829586.0,,0.0,0.0,5749.689219839834,0.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13317.90632936246,0.0,6658.953164681233
9.0,0.0,0.0,91829586.0,,0.0,0.0,5749.689219839834,0.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13317.90632936246,0.0,6658.953164681233
10.0,0.0,0.0,91829586.0,,0.0,2.0,5751.689219839834,2.0,0.0,0.0,7568.217109522628,0.0,0.0,2068.8513473409876,13319.90632936246,1.0,6659.953164681233
