step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
2.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
3.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
4.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
5.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
6.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
7.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
8.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
9.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
10.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
11.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
12.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
13.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
14.0,0.0,0.0,183640650.0,,0.0,0.0,11017.680866669489,0.0,0.0,0.0,14473.516416051109,0.0,0.0,3954.178257598568,25491.197282720597,0.0,12745.598641360286
