step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,266339379.0,,0.0,0.0,15814.443025631037,0.0,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36600.91383266212,0.0,18300.456916331146
2.0,0.0,0.0,266339379.0,,0.0,0.0,15814.443025631037,0.0,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36600.91383266212,0.0,18300.456916331146
3.0,0.0,0.0,266339379.0,,0.0,0.0,15814.443025631037,0.0,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36600.91383266212,0.0,18300.456916331146
4.0,0.0,0.0,266339379.0,,0.0,0.0,15814.443025631037,0.0,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36600.91383266212,0.0,18300.456916331146
5.0,0.0,0.0,266339379.0,,0.0,1.607384487116759,15816.050410118154,1.607384487116759,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36602.52121714923,0.8036922435583795,18301.260608574703
6.0,0.0,0.0,266339379.0,,0.0,0.9218458848256681,15816.97225600298,0.9218458848256681,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36603.44306303406,0.46092294241283405,18301.721531517116
7.0,0.0,0.0,266339379.0,,0.0,0.0,15816.97225600298,0.0,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36603.44306303406,0.0,18301.721531517116
8.0,0.0,0.0,266339379.0,,0.0,0.0,15816.97225600298,0.0,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36603.44306303406,0.0,18301.721531517116
9.0,0.0,0.0,266339379.0,,0.0,0.0,15816.97225600298,0.0,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36603.44306303406,0.0,18301.721531517116
10.0,0.0,0.0,266339379.0,,0.0,0.0,15816.97225600298,0.0,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36603.44306303406,0.0,18301.721531517116
11.0,0.0,0.0,266339379.0,,0.0,0.0,15816.97225600298,0.0,0.0,0.0,20786.470807031077,0.0,0.0,5676.50337837716,36603.44306303406,0.0,18301.721531517116
12.0,0.0,0.0,266339379.0,,0.0,0.0,15816.97225600298,0.0,0.0,0.9305123613641844,20787.40131939244,0.9305123613641844,0.0,5676.50337837716,36604.373575395424,0.4652561806820922,18302.1867876978
13.0,0.0,0.0,266339379.0,,0.0,0.0,15816.97225600298,0.0,0.0,0.0,20787.40131939244,0.0,0.0,5676.50337837716,36604.373575395424,0.0,18302.1867876978
14.0,0.0,0.0,266339379.0,,0.0,0.0,15816.97225600298,0.0,0.0,0.0,20787.40131939244,0.0,0.0,5676.50337837716,36604.373575395424,0.0,18302.1867876978
15.0,0.0,0.0,266339379.0,,0.0,1.9940131245921902,15818.966269127573,1.9940131245921902,0.0,0.0,20787.40131939244,0.0,0.0,5676.50337837716,36606.367588520014,0.9970065622960951,18303.183794260094
16.0,0.0,0.0,266339379.0,,0.0,0.0,15818.966269127573,0.0,0.0,0.0,20787.40131939244,0.0,0.0,5676.50337837716,36606.367588520014,0.0,18303.183794260094
17.0,0.0,0.0,266339379.0,,0.0,0.0,15818.966269127573,0.0,0.0,0.0,20787.40131939244,0.0,0.0,5676.50337837716,36606.367588520014,0.0,18303.183794260094
18.0,0.0,0.0,266339379.0,,0.0,2.0,15820.966269127573,2.0,0.0,0.0,20787.40131939244,0.0,0.0,5676.50337837716,36608.367588520014,1.0,18304.183794260094
19.0,0.0,0.0,266339379.0,,0.0,0.0,15820.966269127573,0.0,0.0,0.0,20787.40131939244,0.0,0.0,5676.50337837716,36608.367588520014,0.0,18304.183794260094
20.0,0.0,0.0,266339379.0,,0.0,0.0,15820.966269127573,0.0,0.0,0.0,20787.40131939244,0.0,0.0,5676.50337837716,36608.367588520014,0.0,18304.183794260094
21.0,0.0,0.0,266339379.0,,0.0,0.0,15820.966269127573,0.0,0.0,1.993392621677722,20789.394712014117,1.993392621677722,0.0,5676.50337837716,36610.36098114169,0.996696310838861,18305.180490570932
22.0,0.0,0.0,266339379.0,,0.0,0.0,15820.966269127573,0.0,0.0,0.0,20789.394712014117,0.0,0.0,5676.50337837716,36610.36098114169,0.0,18305.180490570932
23.0,0.0,0.0,266339379.0,,0.0,2.0,15822.966269127573,2.0,0.0,0.0,20789.394712014117,0.0,0.0,5676.50337837716,36612.36098114169,1.0,18306.180490570932
24.0,0.0,0.0,266339379.0,,0.0,0.0,15822.966269127573,0.0,0.0,2.0,20791.394712014117,2.0,0.0,5676.50337837716,36614.36098114169,1.0,18307.180490570932
25.0,0.0,0.0,266339379.0,,0.0,0.0,15822.966269127573,0.0,0.0,0.0,20791.394712014117,0.0,0.0,5676.50337837716,36614.36098114169,0.0,18307.180490570932
26.0,0.0,0.0,266339379.0,,0.0,0.0,15822.966269127573,0.0,0.0,0.0,20791.394712014117,0.0,0.0,5676.50337837716,36614.36098114169,0.0,18307.180490570932
27.0,0.0,0.0,266339379.0,,0.0,0.0,15822.966269127573,0.0,0.0,0.0,20791.394712014117,0.0,0.0,5676.50337837716,36614.36098114169,0.0,18307.180490570932
28.0,0.0,0.0,266339379.0,,0.0,0.0,15822.966269127573,0.0,0.0,0.0,20791.394712014117,0.0,0.0,5676.50337837716,36614.36098114169,0.0,18307.180490570932
29.0,0.0,0.0,266339379.0,,0.0,2.0,15824.966269127573,2.0,0.0,2.0,20793.394712014117,2.0,0.0,5676.50337837716,36618.36098114169,2.0,18309.180490570932
30.0,0.0,0.0,266339379.0,,0.0,-1.075,15823.891269127573,-1.0750000000000002,0.0,0.0,20793.394712014117,0.0,0.0,5677.578378377159,36617.285981141686,-0.5375,18308.642990570934
31.0,0.0,0.0,266339379.0,,0.0,0.0,15823.891269127573,-2.220446049250313e-16,0.0,0.0,20793.394712014117,0.0,0.0,5677.578378377159,36617.285981141686,0.0,18308.642990570934
32.0,0.0,0.0,266339379.0,,0.0,0.0,15823.891269127573,-2.220446049250313e-16,0.0,0.0,20793.394712014117,0.0,0.0,5677.578378377159,36617.285981141686,0.0,18308.642990570934
33.0,0.0,0.0,266339379.0,,0.0,0.0,15823.891269127573,-2.220446049250313e-16,0.0,0.0,20793.394712014117,0.0,0.0,5677.578378377159,36617.285981141686,0.0,18308.642990570934
34.0,0.0,0.0,266339379.0,,0.0,0.0,15823.891269127573,-2.220446049250313e-16,0.0,0.0,20793.394712014117,0.0,0.0,5677.578378377159,36617.285981141686,0.0,18308.642990570934
35.0,0.0,0.0,266339379.0,,0.0,0.0,15823.891269127573,-2.220446049250313e-16,0.0,2.0,20795.394712014117,2.0,0.0,5677.578378377159,36619.285981141686,1.0,18309.642990570934
36.0,0.0,0.0,266339379.0,,0.0,0.0,15823.891269127573,-2.220446049250313e-16,0.0,0.0,20795.394712014117,0.0,0.0,5677.578378377159,36619.285981141686,0.0,18309.642990570934
37.0,0.0,0.0,266339379.0,,0.0,1.6578039698519391,15825.549073097425,1.657803969851939,0.0,0.0,20795.394712014117,0.0,0.0,5677.578378377159,36620.94378511154,0.8289019849259696,18310.47189255586
38.0,0.0,0.0,266339379.0,,0.0,0.0,15825.549073097425,-2.220446049250313e-16,0.0,0.0,20795.394712014117,0.0,0.0,5677.578378377159,36620.94378511154,0.0,18310.47189255586
39.0,0.0,0.0,266339379.0,,0.0,0.0,15825.549073097425,-2.220446049250313e-16,0.0,0.0,20795.394712014117,0.0,0.0,5677.578378377159,36620.94378511154,0.0,18310.47189255586
40.0,0.0,0.0,266339379.0,,0.0,2.0,15827.549073097425,1.9999999999999998,0.0,0.0,20795.394712014117,0.0,0.0,5677.578378377159,36622.94378511154,1.0,18311.47189255586
41.0,0.0,0.0,266339379.0,,0.0,0.0,15827.549073097425,-2.220446049250313e-16,0.0,0.0,20795.394712014117,0.0,0.0,5677.578378377159,36622.94378511154,0.0,18311.47189255586
42.0,0.0,0.0,266339379.0,,0.0,0.0,15827.549073097425,-2.220446049250313e-16,0.0,0.0,20795.394712014117,0.0,0.0,5677.578378377159,36622.94378511154,0.0,18311.47189255586
43.0,0.0,0.0,266339379.0,,0.0,0.0,15827.549073097425,-2.220446049250313e-16,0.0,1.6533916880812511,20797.048103702196,1.6533916880812511,0.0,5677.578378377159,36624.59717679962,0.8266958440406256,18312.2985883999
44.0,0.0,0.0,266339379.0,,0.0,0.0,15827.549073097425,-2.220446049250313e-16,0.0,0.0,20797.048103702196,0.0,0.0,5677.578378377159,36624.59717679962,0.0,18312.2985883999
45.0,0.0,0.0,266339379.0,,0.0,0.0,15827.549073097425,-2.220446049250313e-16,0.0,0.0,20797.048103702196,0.0,0.0,5677.578378377159,36624.59717679962,0.0,18312.2985883999
46.0,0.0,0.0,266339379.0,,0.0,0.0,15827.549073097425,-2.220446049250313e-16,0.0,2.0,20799.048103702196,2.0,0.0,5677.578378377159,36626.59717679962,1.0,18313.2985883999
47.0,0.0,0.0,266339379.0,,0.0,2.0,15829.549073097425,1.9999999999999998,0.0,0.0,20799.048103702196,0.0,0.0,5677.578378377159,36628.59717679962,1.0,18314.2985883999
48.0,0.0,0.0,266339379.0,,0.0,0.0,15829.549073097425,-2.220446049250313e-16,0.0,0.0,20799.048103702196,0.0,0.0,5677.578378377159,36628.59717679962,0.0,18314.2985883999
49.0,0.0,0.0,266339379.0,,0.0,0.0,15829.549073097425,-2.220446049250313e-16,0.0,0.0,20799.048103702196,0.0,0.0,5677.578378377159,36628.59717679962,0.0,18314.2985883999
50.0,0.0,0.0,266339379.0,,0.0,0.0,15829.549073097425,-2.220446049250313e-16,0.0,0.0,20799.048103702196,0.0,0.0,5677.578378377159,36628.59717679962,0.0,18314.2985883999
51.0,0.0,0.0,266339379.0,,0.0,0.0,15829.549073097425,-2.220446049250313e-16,0.0,0.0,20799.048103702196,0.0,0.0,5677.578378377159,36628.59717679962,0.0,18314.2985883999
52.0,1.0,0.25,266339380.0,,0.0002777777777777778,0.0,15829.549073097425,-2.220446049250313e-16,0.0,0.0,20799.048103702196,0.0,0.0002777777777777778,5677.578378377159,36628.59717679962,0.0,18314.2985883999
53.0,2.0,0.5,266339382.0,,0.0005555555555555556,0.0,15829.549073097425,-2.220446049250313e-16,0.0,2.0,20801.048103702196,2.0,0.0005555555555555556,5677.578378377159,36630.59717679962,1.0,18315.2985883999
54.0,3.0,0.75,266339385.0,,0.0008333333333333334,0.0,15829.549073097425,-2.220446049250313e-16,0.0,0.0,20801.048103702196,0.0,0.0008333333333333334,5677.578378377159,36630.59717679962,0.0,18315.2985883999
55.0,4.0,1.0,266339389.0,,0.0011111111111111111,0.0,15829.549073097425,-2.220446049250313e-16,0.0,0.0,20801.048103702196,0.0,0.0011111111111111111,5677.578378377159,36630.59717679962,0.0,18315.2985883999
56.0,5.0,1.25,266339394.0,,0.001388888888888889,0.06487565135753359,15829.613948748784,0.06487565135753337,0.0,0.0,20801.048103702196,0.0,0.001388888888888889,5677.578378377159,36630.66205245098,0.032437825678766796,18315.331026225576
57.0,6.0,1.5,266339400.0,,0.0016666666666666668,0.0,15829.613948748784,-2.220446049250313e-16,0.0,0.0,20801.048103702196,0.0,0.0016666666666666668,5677.578378377159,36630.66205245098,0.0,18315.331026225576
58.0,7.0,1.4,266339407.0,,0.0019444444444444444,0.0,15829.613948748784,-2.220446049250313e-16,0.0,0.0,20801.048103702196,0.0,0.0019444444444444444,5677.578378377159,36630.66205245098,0.0,18315.331026225576
59.0,8.0,1.3333333333333333,266339415.0,,0.0022222222222222222,0.4409772423930076,15830.054925991177,0.4409772423930074,0.0,0.0,20801.048103702196,0.0,0.0022222222222222222,5677.578378377159,36631.103029693375,0.2204886211965038,18315.55151484677
60.0,9.0,1.5,266339424.0,,0.0025,2.0,15832.054925991177,1.9999999999999998,0.0,0.0,20801.048103702196,0.0,0.0025,5677.578378377159,36633.103029693375,1.0,18316.55151484677
61.0,10.0,1.6666666666666667,266339434.0,,0.002777777777777778,0.0,15832.054925991177,-2.220446049250313e-16,0.0,0.0,20801.048103702196,0.0,0.002777777777777778,5677.578378377159,36633.103029693375,0.0,18316.55151484677
62.0,11.0,2.2,266339445.0,,0.0030555555555555557,0.0,15832.054925991177,-2.220446049250313e-16,0.0,0.05705137194342971,20801.10515507414,0.05705137194342971,0.0030555555555555557,5677.578378377159,36633.16008106532,0.028525685971714856,18316.580040532743
63.0,12.0,2.4,266339457.0,,0.0033333333333333335,0.0,15832.054925991177,-2.220446049250313e-16,0.0,0.0,20801.10515507414,0.0,0.0033333333333333335,5677.578378377159,36633.16008106532,0.0,18316.580040532743
64.0,13.0,2.6,266339470.0,,0.003611111111111111,0.0,15832.054925991177,-2.220446049250313e-16,0.0,0.0,20801.10515507414,0.0,0.003611111111111111,5677.578378377159,36633.16008106532,0.0,18316.580040532743
65.0,14.0,2.3333333333333335,266339484.0,,0.0038888888888888888,0.0,15832.054925991177,-2.220446049250313e-16,0.0,0.43333861103675836,20801.538493685177,0.43333861103675836,0.0038888888888888888,5677.578378377159,36633.593419676356,0.21666930551837918,18316.79670983826
66.0,15.0,2.5,266339499.0,,0.004166666666666667,1.8277966449655207,15833.882722636143,1.8277966449655205,0.0,2.0,20803.538493685177,2.0,0.004166666666666667,5677.578378377159,36637.42121632132,1.9138983224827604,18318.710608160745
67.0,16.0,2.6666666666666665,266339515.0,,0.0044444444444444444,0.0,15833.882722636143,-2.220446049250313e-16,0.0,0.0,20803.538493685177,0.0,0.0044444444444444444,5677.578378377159,36637.42121632132,0.0,18318.710608160745
68.0,17.0,2.8333333333333335,266339532.0,,0.004722222222222222,0.0,15833.882722636143,-2.220446049250313e-16,0.0,0.0,20803.538493685177,0.0,0.004722222222222222,5677.578378377159,36637.42121632132,0.0,18318.710608160745
69.0,18.0,3.0,266339550.0,,0.005,0.0,15833.882722636143,-2.220446049250313e-16,0.0,0.0,20803.538493685177,0.0,0.005,5677.578378377159,36637.42121632132,0.0,18318.710608160745
70.0,19.0,2.7142857142857144,266339569.0,,0.005277777777777778,0.0,15833.882722636143,-2.220446049250313e-16,0.0,0.0,20803.538493685177,0.0,0.005277777777777778,5677.578378377159,36637.42121632132,0.0,18318.710608160745
71.0,20.0,3.3333333333333335,266339589.0,,0.005555555555555556,2.0,15835.882722636143,1.9999999999999998,0.0,0.0,20803.538493685177,0.0,0.005555555555555556,5677.578378377159,36639.42121632132,1.0,18319.710608160745
72.0,21.0,3.5,266339610.0,,0.005833333333333334,0.0,15835.882722636143,-2.220446049250313e-16,0.0,1.8246049615959743,20805.363098646772,1.8246049615959743,0.005833333333333334,5677.578378377159,36641.245821282915,0.9123024807979871,18320.622910641545
73.0,22.0,3.6666666666666665,266339632.0,,0.006111111111111111,0.0,15835.882722636143,-2.220446049250313e-16,0.0,0.0,20805.363098646772,0.0,0.006111111111111111,5677.578378377159,36641.245821282915,0.0,18320.622910641545
