episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/0/learner_stats/cur_kl_coeff,info/learner/0/learner_stats/cur_lr,info/learner/0/learner_stats/total_loss,info/learner/0/learner_stats/policy_loss,info/learner/0/learner_stats/vf_loss,info/learner/0/learner_stats/vf_explained_var,info/learner/0/learner_stats/kl,info/learner/0/learner_stats/entropy,info/learner/0/learner_stats/entropy_coeff
2976.1115051396287,1866.693444110304,2421.402474624966,20000.0,0,0,1,0,0,43997,43997,44000,44000,4000,4000,44000,4000,43997,False,2,11,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-01-36,1682733696,10.677008867263794,152.84263253211975,39984,gold53.cluster.local,10.13.39.108,152.84263253211975,0,11,110.28077936172485,44000,44000,43997,43997,2976.1115051396287,1866.693444110304,2421.402474624966,20000.0,0,0,"[1866.693444110304, 2976.1115051396287]","[20000, 20000]",13919.436,448.752,8913.603,2.688,44000,44000,43997,43997,36.9,10.426666666666668,"[1866.693444110304, 2976.1115051396287]","[20000, 20000]",0.012500000186264515,0.0010000000474974513,2.2708888,-0.0012962314,2.2720952,0.10201355,0.0071851,0.62562996,0.0
2976.1115051396287,1866.693444110304,2421.402474624966,20000.0,0,0,1,0,0,47997,47997,48000,48000,4000,4000,48000,4000,47997,False,2,12,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-01-49,1682733709,12.590882539749146,165.4335150718689,39984,gold53.cluster.local,10.13.39.108,165.4335150718689,0,12,110.28077936172485,48000,48000,47997,47997,2976.1115051396287,1866.693444110304,2421.402474624966,20000.0,0,0,"[1866.693444110304, 2976.1115051396287]","[20000, 20000]",13756.633,450.833,8872.458,2.555,48000,48000,47997,47997,38.06666666666666,10.488888888888889,"[1866.693444110304, 2976.1115051396287]","[20000, 20000]",0.012500000186264515,0.0010000000474974513,2.6417193,-0.0033463642,2.6449418,0.0878342,0.009939608,0.62518466,0.0
2976.1115051396287,1866.693444110304,2421.402474624966,20000.0,0,0,1,0,0,51997,51997,52000,52000,4000,4000,52000,4000,51997,False,2,13,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-02-01,1682733721,11.64856481552124,177.08207988739014,39984,gold53.cluster.local,10.13.39.108,177.08207988739014,0,13,110.28077936172485,52000,52000,51997,51997,2976.1115051396287,1866.693444110304,2421.402474624966,20000.0,0,0,"[1866.693444110304, 2976.1115051396287]","[20000, 20000]",13252.879,448.33,8921.994,2.588,52000,52000,51997,51997,37.94117647058823,10.505882352941178,"[1866.693444110304, 2976.1115051396287]","[20000, 20000]",0.012500000186264515,0.0010000000474974513,2.0365777,-0.00031249272,2.036869,0.0995067,0.0016800439,0.62531215,0.0
2976.1115051396287,1866.693444110304,2421.402474624966,20000.0,0,0,1,0,0,55997,55997,56000,56000,4000,4000,56000,4000,55997,False,2,14,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-02-12,1682733732,11.328086853027344,188.41016674041748,39984,gold53.cluster.local,10.13.39.108,188.41016674041748,0,14,110.28077936172485,56000,56000,55997,55997,2976.1115051396287,1866.693444110304,2421.402474624966,20000.0,0,0,"[1866.693444110304, 2976.1115051396287]","[20000, 20000]",12401.42,446.464,8959.291,2.606,56000,56000,55997,55997,37.631249999999994,10.543750000000001,"[1866.693444110304, 2976.1115051396287]","[20000, 20000]",0.0062500000931322575,0.0010000000474974513,1.9946392,-0.00023498274,1.9948256,0.088542245,0.0077913767,0.6229106,0.0
3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,1,0,1,0,0,60000,60000,60000,60000,4000,4000,60000,4000,60000,False,3,15,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-02-25,1682733745,12.881759643554688,201.29192638397217,39984,gold53.cluster.local,10.13.39.108,201.29192638397217,0,15,110.28077936172485,60000,60000,60000,60000,3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,1,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",11770.088,445.972,8969.179,2.547,60000,60000,60000,60000,37.333333333333336,10.56111111111111,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",0.0062500000931322575,0.0010000000474974513,2.4367282,-0.00079400965,2.4374995,0.09038611,0.0036536437,0.62821066,0.0
3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,0,0,1,0,0,63997,63997,64000,64000,4000,4000,64000,4000,63997,False,3,16,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-02-36,1682733756,11.21619439125061,212.50812077522278,39984,gold53.cluster.local,10.13.39.108,212.50812077522278,0,16,110.28077936172485,64000,64000,63997,63997,3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",11758.819,451.302,8863.246,2.545,64000,64000,63997,63997,39.6375,10.581249999999999,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",0.0031250000465661287,0.0010000000474974513,2.021217,-0.0012829335,2.022476,0.09160461,0.0076884404,0.61883956,0.0
3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,0,0,1,0,0,67997,67997,68000,68000,4000,4000,68000,4000,67997,False,3,17,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-02-47,1682733767,11.096445798873901,223.60456657409668,39984,gold53.cluster.local,10.13.39.108,223.60456657409668,0,17,110.28077936172485,68000,68000,67997,67997,3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",11726.543,456.833,8755.929,2.522,68000,68000,67997,67997,39.88125,10.556249999999999,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",0.0031250000465661287,0.0010000000474974513,1.8362194,-0.00011936556,1.8363342,0.09874872,0.0014892711,0.5940577,0.0
3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,0,0,1,0,0,71997,71997,72000,72000,4000,4000,72000,4000,71997,False,3,18,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-02-58,1682733778,10.923861980438232,234.5284285545349,39984,gold53.cluster.local,10.13.39.108,234.5284285545349,0,18,110.28077936172485,72000,72000,71997,71997,3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",11509.89,459.456,8705.942,2.56,72000,72000,71997,71997,39.89333333333334,10.559999999999999,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",0.0015625000232830644,0.0010000000474974513,1.8388176,-0.0002834169,1.8390958,0.09457447,0.0032877221,0.60357106,0.0
3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,0,0,1,0,0,75997,75997,76000,76000,4000,4000,76000,4000,75997,False,3,19,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-03-09,1682733789,10.611809730529785,245.1402382850647,39984,gold53.cluster.local,10.13.39.108,245.1402382850647,0,19,110.28077936172485,76000,76000,75997,75997,3276.4811217865017,1866.693444110304,2706.428690345478,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",11480.153,454.376,8803.279,2.666,76000,76000,75997,75997,39.43333333333332,10.58,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017]","[20000, 20000, 20000]",0.0007812500116415322,0.0010000000474974513,1.9116337,-0.00044507757,1.9120772,0.09428307,0.002098972,0.6072016,0.0
3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,1,0,1,0,0,80000,80000,80000,80000,4000,4000,80000,4000,80000,False,4,20,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-03-22,1682733802,13.413091659545898,258.5533299446106,39984,gold53.cluster.local,10.13.39.108,258.5533299446106,0,20,110.28077936172485,80000,80000,80000,80000,3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,1,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",11633.534,459.858,8698.34,2.765,80000,80000,80000,80000,37.32105263157895,10.594736842105263,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",0.0003906250058207661,0.0010000000474974513,2.0184727,-0.00021871366,2.018689,0.089883864,0.005834267,0.58358175,0.0
3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,0,0,1,0,0,83997,83997,84000,84000,4000,4000,84000,4000,83997,False,4,21,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-03-33,1682733813,10.443108558654785,268.9964385032654,39984,gold53.cluster.local,10.13.39.108,268.9964385032654,0,21,110.28077936172485,84000,84000,83997,83997,3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",11610.269,457.841,8736.654,2.721,84000,84000,83997,83997,36.440000000000005,10.619999999999997,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",0.0003906250058207661,0.0010000000474974513,2.272504,0.0001834495,2.2723193,0.10138712,0.0036593755,0.6145948,0.0
3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,0,0,1,0,0,87997,87997,88000,88000,4000,4000,88000,4000,87997,False,4,22,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-03-44,1682733824,11.23271894454956,280.22915744781494,39984,gold53.cluster.local,10.13.39.108,280.22915744781494,0,22,110.28077936172485,88000,88000,87997,87997,3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",11474.508,450.649,8876.079,2.684,88000,88000,87997,87997,36.475,10.643749999999999,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",0.00019531250291038305,0.0010000000474974513,2.230246,-0.0018772818,2.232122,0.088812664,0.007028003,0.621908,0.0
3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,0,0,1,0,0,91997,91997,92000,92000,4000,4000,92000,4000,91997,False,4,23,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-03-55,1682733835,10.940576791763306,291.16973423957825,39984,gold53.cluster.local,10.13.39.108,291.16973423957825,0,23,110.28077936172485,92000,92000,91997,91997,3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",11403.379,448.249,8923.611,2.661,92000,92000,91997,91997,39.0625,10.29375,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",0.00019531250291038305,0.0010000000474974513,2.161227,-0.0023437815,2.163569,0.09488709,0.010208823,0.6318914,0.0
3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,0,0,1,0,0,95997,95997,96000,96000,4000,4000,96000,4000,95997,False,4,24,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-04-06,1682733846,10.569719552993774,301.739453792572,39984,gold53.cluster.local,10.13.39.108,301.739453792572,0,24,110.28077936172485,96000,96000,95997,95997,3276.4811217865017,1866.693444110304,2759.5223281272883,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",11327.561,446.57,8957.157,2.654,96000,96000,95997,95997,38.46000000000001,10.106666666666666,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719]","[20000, 20000, 20000, 20000]",0.00019531250291038305,0.0010000000474974513,1.9659542,-0.00089338404,1.9668462,0.0989111,0.0061574066,0.61844015,0.0
3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,1,0,1,0,0,100000,100000,100000,100000,4000,4000,100000,4000,100000,False,5,25,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-04-18,1682733858,12.1339590549469,313.8734128475189,39984,gold53.cluster.local,10.13.39.108,313.8734128475189,0,25,110.28077936172485,100000,100000,100000,100000,3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,1,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",11252.411,449.255,8903.635,2.68,100000,100000,100000,100000,39.27647058823529,9.74705882352941,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",0.00019531250291038305,0.0010000000474974513,1.7894198,-0.0019217016,1.7913402,0.10130408,0.0059528896,0.5760495,0.0
3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,0,0,1,0,0,103997,103997,104000,104000,4000,4000,104000,4000,103997,False,5,26,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-04-28,1682733868,10.569687604904175,324.4431004524231,39984,gold53.cluster.local,10.13.39.108,324.4431004524231,0,26,110.28077936172485,104000,104000,103997,103997,3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",11188.083,451.895,8851.611,2.649,104000,104000,103997,103997,43.513333333333335,9.959999999999999,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",0.00019531250291038305,0.0010000000474974513,2.1350124,-0.00012376098,2.1351357,0.094473615,0.0042086476,0.5846033,0.0
3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,0,0,1,0,0,107997,107997,108000,108000,4000,4000,108000,4000,107997,False,5,27,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-04-38,1682733878,9.953153848648071,334.39625430107117,39984,gold53.cluster.local,10.13.39.108,334.39625430107117,0,27,110.28077936172485,108000,108000,107997,107997,3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",11073.787,458.233,8729.184,2.787,108000,108000,107997,107997,46.135714285714286,10.114285714285714,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",9.765625145519152e-05,0.0010000000474974513,1.8160852,-0.0010992977,1.8171839,0.096492134,0.0056630243,0.62981564,0.0
3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,0,0,1,0,0,111997,111997,112000,112000,4000,4000,112000,4000,111997,False,5,28,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-04-50,1682733890,11.163395643234253,345.5596499443054,39984,gold53.cluster.local,10.13.39.108,345.5596499443054,0,28,110.28077936172485,112000,112000,111997,111997,3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",11097.556,457.583,8741.589,2.762,112000,112000,111997,111997,41.46875,10.475,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",9.765625145519152e-05,0.0010000000474974513,2.132927,-0.0017992476,2.134726,0.09295817,0.0063159764,0.585889,0.0
3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,0,0,1,0,0,115997,115997,116000,116000,4000,4000,116000,4000,115997,False,5,29,e47bc_00000,95e56dcc70cc480182e0f2b916a80198,2023-04-29_03-05-01,1682733901,11.064281463623047,356.62393140792847,39984,gold53.cluster.local,10.13.39.108,356.62393140792847,0,29,110.28077936172485,116000,116000,115997,115997,3276.4811217865017,1866.693444110304,2838.5189365861293,20000.0,0,0,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",11143.478,454.366,8803.468,2.646,116000,116000,115997,115997,41.16875,10.39375,"[1866.693444110304, 2976.1115051396287, 3276.4811217865017, 2918.803241472719, 3154.5053704214934]","[20000, 20000, 20000, 20000, 20000]",9.765625145519152e-05,0.0010000000474974513,1.9799763,-0.0002282761,1.9802042,0.098984525,0.0012385728,0.6094955,0.0
