step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
2.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
3.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
4.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
5.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
6.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
7.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
8.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
9.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
10.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
11.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
12.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
13.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
14.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
15.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
16.0,0.0,0.0,9449379.0,,0.0,0.0,1337.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2481.7823024982927,0.0,1240.8911512491466
17.0,0.0,0.0,9449379.0,,0.0,2.0,1339.0047106473746,2.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2483.7823024982927,1.0,1241.8911512491466
18.0,0.0,0.0,9449379.0,,0.0,0.0,1339.0047106473746,0.0,0.0,0.0,1144.7775918509183,-4.440892098500626e-16,0.0,438.68945927991706,2483.7823024982927,0.0,1241.8911512491466
