step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
2.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
3.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
4.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
5.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
6.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
7.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
8.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
9.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
10.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
11.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
12.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
13.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
14.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
15.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
16.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
17.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
18.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
19.0,0.0,0.0,58616766.0,,0.0,0.0,18027.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35302.58240868853,0.0,17651.291204344347
20.0,0.0,0.0,58616766.0,,0.0,2.0,18029.32336023805,1.9999999999999998,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35304.58240868853,1.0,17652.291204344347
21.0,0.0,0.0,58616766.0,,0.0,0.0,18029.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35304.58240868853,0.0,17652.291204344347
22.0,0.0,0.0,58616766.0,,0.0,0.0,18029.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35304.58240868853,0.0,17652.291204344347
23.0,0.0,0.0,58616766.0,,0.0,0.0,18029.32336023805,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35304.58240868853,0.0,17652.291204344347
24.0,0.0,0.0,58616766.0,,0.0,1.0803737274442033,18030.403733965493,1.0803737274442031,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35305.66278241598,0.5401868637221017,17652.83139120807
25.0,0.0,0.0,58616766.0,,0.0,0.0,18030.403733965493,-2.220446049250313e-16,0.0,0.0,17275.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35305.66278241598,0.0,17652.83139120807
26.0,0.0,0.0,58616766.0,,0.0,0.0,18030.403733965493,-2.220446049250313e-16,0.0,2.0,17277.259048450484,1.9999999999999953,0.0,1674.0331129891342,35307.66278241598,1.0,17653.83139120807
27.0,0.0,0.0,58616766.0,,0.0,0.0,18030.403733965493,-2.220446049250313e-16,0.0,0.0,17277.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35307.66278241598,0.0,17653.83139120807
28.0,0.0,0.0,58616766.0,,0.0,0.0,18030.403733965493,-2.220446049250313e-16,0.0,0.0,17277.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35307.66278241598,0.0,17653.83139120807
29.0,0.0,0.0,58616766.0,,0.0,0.0,18030.403733965493,-2.220446049250313e-16,0.0,0.0,17277.259048450484,-4.6629367034256575e-15,0.0,1674.0331129891342,35307.66278241598,0.0,17653.83139120807
30.0,0.0,0.0,58616766.0,,0.0,0.0,18030.403733965493,-2.220446049250313e-16,0.0,1.0737779198198618,17278.332826370304,1.0737779198198572,0.0,1674.0331129891342,35308.7365603358,0.5368889599099309,17654.36828016798
31.0,0.0,0.0,58616766.0,,0.0,0.0,18030.403733965493,-2.220446049250313e-16,0.0,0.0,17278.332826370304,-4.6629367034256575e-15,0.0,1674.0331129891342,35308.7365603358,0.0,17654.36828016798
32.0,0.0,0.0,58616766.0,,0.0,0.0,18030.403733965493,-2.220446049250313e-16,0.0,0.0,17278.332826370304,-4.6629367034256575e-15,0.0,1674.0331129891342,35308.7365603358,0.0,17654.36828016798
