step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
29.0,0.0,0.0,15372900.0,,0,0.0,0.0,5172.607079842294,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10121.11095387848,0.0,5060.555476939239
30.0,0.0,0.0,15372900.0,,0,0.0,0.0,5172.607079842294,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10121.11095387848,0.0,5060.555476939239
31.0,0.0,0.0,15372900.0,,0,0.0,0.0,5172.607079842294,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10121.11095387848,0.0,5060.555476939239
32.0,0.0,0.0,15372900.0,,0,0.0,0.0,5172.607079842294,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10121.11095387848,0.0,5060.555476939239
33.0,0.0,0.0,15372900.0,,0,0.0,0.0,5172.607079842294,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10121.11095387848,0.0,5060.555476939239
34.0,0.0,0.0,15372900.0,,0,0.0,0.0,5172.607079842294,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10121.11095387848,0.0,5060.555476939239
35.0,0.0,0.0,15372900.0,,0,0.0,0.0,5172.607079842294,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10121.11095387848,0.0,5060.555476939239
36.0,0.0,0.0,15372900.0,,0,0.0,0.0,5172.607079842294,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10121.11095387848,0.0,5060.555476939239
37.0,0.0,0.0,15372900.0,,0,0.0,0.0,5172.607079842294,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10121.11095387848,0.0,5060.555476939239
38.0,0.0,0.0,15372900.0,,0,0.0,1.9652961382730332,5174.572375980567,1.9652961382730327,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10123.076250016753,0.9826480691365166,5061.538125008376
39.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10123.076250016753,0.0,5061.538125008376
40.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10123.076250016753,0.0,5061.538125008376
41.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10123.076250016753,0.0,5061.538125008376
42.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10123.076250016753,0.0,5061.538125008376
43.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10123.076250016753,0.0,5061.538125008376
44.0,0.0,0.0,15372900.0,,0,0.0,2.0,5176.572375980567,1.9999999999999996,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10125.076250016753,1.0,5062.538125008376
45.0,0.0,0.0,15372900.0,,0,0.0,0.0,5176.572375980567,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10125.076250016753,0.0,5062.538125008376
46.0,0.0,0.0,15372900.0,,0,0.0,0.0,5176.572375980567,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,573.7724087515447,10125.076250016753,0.0,5062.538125008376
47.0,0.0,0.0,15372900.0,,0,0.0,-2.0,5174.572375980567,-2.0000000000000004,0,0.0,0.0,4948.503874036186,0.0,0,0.0,575.7724087515447,10123.076250016753,-1.0,5061.538125008376
48.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,575.7724087515447,10123.076250016753,0.0,5061.538125008376
49.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4948.503874036186,0.0,0,0.0,575.7724087515447,10123.076250016753,0.0,5061.538125008376
50.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,2.0,4950.503874036186,2.0,0,0.0,575.7724087515447,10125.076250016753,1.0,5062.538125008376
51.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10125.076250016753,0.0,5062.538125008376
52.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10125.076250016753,0.0,5062.538125008376
53.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10125.076250016753,0.0,5062.538125008376
54.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10125.076250016753,0.0,5062.538125008376
55.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10125.076250016753,0.0,5062.538125008376
56.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10125.076250016753,0.0,5062.538125008376
57.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10125.076250016753,0.0,5062.538125008376
58.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10125.076250016753,0.0,5062.538125008376
59.0,0.0,0.0,15372900.0,,0,0.0,0.0,5174.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10125.076250016753,0.0,5062.538125008376
60.0,0.0,0.0,15372900.0,,0,0.0,2.0,5176.572375980567,1.9999999999999996,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10127.076250016753,1.0,5063.538125008376
61.0,0.0,0.0,15372900.0,,0,0.0,0.0,5176.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10127.076250016753,0.0,5063.538125008376
62.0,0.0,0.0,15372900.0,,0,0.0,0.0,5176.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10127.076250016753,0.0,5063.538125008376
63.0,0.0,0.0,15372900.0,,0,0.0,0.0,5176.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10127.076250016753,0.0,5063.538125008376
64.0,0.0,0.0,15372900.0,,0,0.0,2.0,5178.572375980567,1.9999999999999996,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10129.076250016753,1.0,5064.538125008376
65.0,0.0,0.0,15372900.0,,0,0.0,0.0,5178.572375980567,-4.440892098500626e-16,0,0.0,0.0,4950.503874036186,0.0,0,0.0,575.7724087515447,10129.076250016753,0.0,5064.538125008376
66.0,0.0,0.0,15372900.0,,0,0.0,2.0,5180.572375980567,1.9999999999999996,0,0.0,2.0,4952.503874036186,2.0,0,0.0,575.7724087515447,10133.076250016753,2.0,5066.538125008376
67.0,0.0,0.0,15372900.0,,0,0.0,0.0,5180.572375980567,-4.440892098500626e-16,0,0.0,0.0,4952.503874036186,0.0,0,0.0,575.7724087515447,10133.076250016753,0.0,5066.538125008376
68.0,0.0,0.0,15372900.0,,0,0.0,0.0,5180.572375980567,-4.440892098500626e-16,0,0.0,0.0,4952.503874036186,0.0,0,0.0,575.7724087515447,10133.076250016753,0.0,5066.538125008376
69.0,0.0,0.0,15372900.0,,0,0.0,0.0,5180.572375980567,-4.440892098500626e-16,0,0.0,0.0,4952.503874036186,0.0,0,0.0,575.7724087515447,10133.076250016753,0.0,5066.538125008376
70.0,0.0,0.0,15372900.0,,0,0.0,0.0,5180.572375980567,-4.440892098500626e-16,0,0.0,2.0,4954.503874036186,2.0,0,0.0,575.7724087515447,10135.076250016753,1.0,5067.538125008376
71.0,0.0,0.0,15372900.0,,0,0.0,0.0,5180.572375980567,-4.440892098500626e-16,0,0.0,0.0,4954.503874036186,0.0,0,0.0,575.7724087515447,10135.076250016753,0.0,5067.538125008376
72.0,0.0,0.0,15372900.0,,0,0.0,2.0,5182.572375980567,1.9999999999999996,0,0.0,2.0,4956.503874036186,2.0,0,0.0,575.7724087515447,10139.076250016753,2.0,5069.538125008376
73.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4956.503874036186,0.0,0,0.0,575.7724087515447,10139.076250016753,0.0,5069.538125008376
74.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4956.503874036186,0.0,0,0.0,575.7724087515447,10139.076250016753,0.0,5069.538125008376
75.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4956.503874036186,0.0,0,0.0,575.7724087515447,10139.076250016753,0.0,5069.538125008376
76.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4956.503874036186,0.0,0,0.0,575.7724087515447,10139.076250016753,0.0,5069.538125008376
77.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4956.503874036186,0.0,0,0.0,575.7724087515447,10139.076250016753,0.0,5069.538125008376
78.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,2.0,4958.503874036186,2.0,0,0.0,575.7724087515447,10141.076250016753,1.0,5070.538125008376
79.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
80.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
81.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
82.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
83.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
84.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
85.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
86.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
87.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
88.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
89.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
90.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
91.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
92.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
93.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
94.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
95.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
96.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.572375980567,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.076250016753,0.0,5070.538125008376
97.0,0.0,0.0,15372900.0,,0,0.0,0.17065427149351925,5182.743030252061,0.1706542714935188,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.246904288248,0.08532713574675962,5070.623452144122
98.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.246904288248,0.0,5070.623452144122
99.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.246904288248,0.0,5070.623452144122
100.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.246904288248,0.0,5070.623452144122
101.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.246904288248,0.0,5070.623452144122
102.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.503874036186,0.0,0,0.0,575.7724087515447,10141.246904288248,0.0,5070.623452144122
103.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,-0.162853610911708,4958.341020425274,-0.162853610911708,0,0.0,575.9352623624565,10141.084050677335,-0.081426805455854,5070.5420253386665
104.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.341020425274,0.0,0,0.0,575.9352623624565,10141.084050677335,0.0,5070.5420253386665
105.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.341020425274,0.0,0,0.0,575.9352623624565,10141.084050677335,0.0,5070.5420253386665
106.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.341020425274,0.0,0,0.0,575.9352623624565,10141.084050677335,0.0,5070.5420253386665
107.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.341020425274,0.0,0,0.0,575.9352623624565,10141.084050677335,0.0,5070.5420253386665
108.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.341020425274,0.0,0,0.0,575.9352623624565,10141.084050677335,0.0,5070.5420253386665
109.0,0.0,0.0,15372900.0,,0,0.0,0.0,5182.743030252061,-4.440892098500626e-16,0,0.0,0.0,4958.341020425274,0.0,0,0.0,575.9352623624565,10141.084050677335,0.0,5070.5420253386665
110.0,0.0,0.0,15372900.0,,0,0.0,2.0,5184.743030252061,1.9999999999999996,0,0.0,0.0,4958.341020425274,0.0,0,0.0,575.9352623624565,10143.084050677335,1.0,5071.5420253386665
111.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4958.341020425274,0.0,1,0.0,575.9352623624565,10143.084050677335,0.0,5071.5420253386665
112.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4958.341020425274,0.0,1,0.0,575.9352623624565,10143.084050677335,0.0,5071.5420253386665
113.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4958.341020425274,0.0,1,0.0,575.9352623624565,10143.084050677335,0.0,5071.5420253386665
114.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4958.341020425274,0.0,1,0.0,575.9352623624565,10143.084050677335,0.0,5071.5420253386665
115.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4958.341020425274,0.0,1,0.0,575.9352623624565,10143.084050677335,0.0,5071.5420253386665
116.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,2.0,4960.341020425274,2.0,1,0.0,575.9352623624565,10145.084050677335,1.0,5072.5420253386665
117.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
118.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
119.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
120.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
121.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
122.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
123.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
124.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
125.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
126.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
127.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
128.0,0.0,0.0,15372900.0,,0,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,1,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
129.0,0.0,0.0,15372900.0,,1,0.0,0.0,5184.743030252061,-4.440892098500626e-16,1,0.0,0.0,4960.341020425274,0.0,2,0.0,575.9352623624565,10145.084050677335,0.0,5072.5420253386665
