step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_stopped,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_stopped,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_stopped,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,11550035.0,,0,0.0,0.0,2885.82985290754,-2.220446049250313e-16,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5609.19992318772,0.0,2804.599961593855
2.0,0.0,0.0,11550035.0,,0,0.0,0.0,2885.82985290754,-2.220446049250313e-16,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5609.19992318772,0.0,2804.599961593855
3.0,0.0,0.0,11550035.0,,0,0.0,0.0,2885.82985290754,-2.220446049250313e-16,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5609.19992318772,0.0,2804.599961593855
4.0,0.0,0.0,11550035.0,,0,0.0,0.0,2885.82985290754,-2.220446049250313e-16,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5609.19992318772,0.0,2804.599961593855
5.0,0.0,0.0,11550035.0,,0,0.0,2.0,2887.82985290754,1.9999999999999998,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5611.19992318772,1.0,2805.599961593855
6.0,0.0,0.0,11550035.0,,0,0.0,0.0,2887.82985290754,-2.220446049250313e-16,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5611.19992318772,0.0,2805.599961593855
7.0,0.0,0.0,11550035.0,,0,0.0,0.0,2887.82985290754,-2.220446049250313e-16,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5611.19992318772,0.0,2805.599961593855
8.0,0.0,0.0,11550035.0,,0,0.0,0.0,2887.82985290754,-2.220446049250313e-16,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5611.19992318772,0.0,2805.599961593855
9.0,0.0,0.0,11550035.0,,0,0.0,0.0,2887.82985290754,-2.220446049250313e-16,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5611.19992318772,0.0,2805.599961593855
10.0,0.0,0.0,11550035.0,,0,0.0,2.0,2889.82985290754,1.9999999999999998,0,0.0,0.0,2723.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5613.19992318772,1.0,2806.599961593855
11.0,0.0,0.0,11550035.0,,0,0.0,0.0,2889.82985290754,-2.220446049250313e-16,0,0.0,2.0,2725.3700702801802,1.9999999999999996,0,0.0,391.45662643769884,5615.19992318772,1.0,2807.599961593855
12.0,0.0,0.0,11550035.0,,0,0.0,0.0,2889.82985290754,-2.220446049250313e-16,0,0.0,0.0,2725.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5615.19992318772,0.0,2807.599961593855
13.0,0.0,0.0,11550035.0,,0,0.0,0.0,2889.82985290754,-2.220446049250313e-16,0,0.0,0.0,2725.3700702801802,-4.440892098500626e-16,0,0.0,391.45662643769884,5615.19992318772,0.0,2807.599961593855
