episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,1,0,0,23999,14720,24000,14720,1000,640,24000,640,23999,False,2,24,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-40-43,1682718043,7.065673112869263,248.6784062385559,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,248.6784062385559,0,24,11.81150484085083,24000,14720,23999,14720,1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]",344.844,24000,14720,23999,14720,21.919999999999998,95.1,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]"
1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,1,0,0,24999,15360,25000,15360,1000,640,25000,640,24999,False,2,25,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-40-49,1682718049,5.8737709522247314,254.55217719078064,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,254.55217719078064,0,25,11.81150484085083,25000,15360,24999,15360,1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]",285.414,25000,15360,24999,15360,22.3625,95.1,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]"
1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,1,0,0,25999,16000,26000,16000,1000,640,26000,640,25999,False,2,26,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-40-56,1682718056,7.481889009475708,262.03406620025635,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,262.03406620025635,0,26,11.81150484085083,26000,16000,25999,16000,1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]",386.645,26000,16000,25999,16000,22.818181818181817,95.13636363636364,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]"
1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,1,0,0,26999,16640,27000,16640,1000,640,27000,640,26999,False,2,27,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-41-04,1682718064,7.607285022735596,269.64135122299194,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,269.64135122299194,0,27,11.81150484085083,27000,16640,26999,16640,1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]",390.64,27000,16640,26999,16640,22.5,95.11818181818181,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]"
1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,1,0,0,27999,17280,28000,17280,1000,640,28000,640,27999,False,2,28,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-41-49,1682718109,45.50932502746582,315.15067625045776,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,315.15067625045776,0,28,11.81150484085083,28000,17280,27999,17280,1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]",1960.221,28000,17280,27999,17280,14.50625,95.12812500000001,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]"
1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,1,0,0,28999,17920,29000,17920,1000,640,29000,640,28999,False,2,29,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-41-59,1682718119,9.306597232818604,324.45727348327637,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,324.45727348327637,0,29,11.81150484085083,29000,17920,28999,17920,1357.603998742472,1352.6188721484543,1355.111435445463,10000.0,0,0,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]",473.642,29000,17920,28999,17920,23.1,95.20000000000002,"[1352.6188721484543, 1357.603998742472]","[10000, 10000]"
1483.1244772592788,1352.6188721484543,1397.7824493834016,10000.0,1,0,1,0,0,30000,18560,30000,18560,1000,640,30000,640,30000,False,3,30,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-42-10,1682718130,11.389122724533081,335.84639620780945,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,335.84639620780945,0,30,11.81150484085083,30000,18560,30000,18560,1483.1244772592788,1352.6188721484543,1397.7824493834016,10000.0,1,0,"[1352.6188721484543, 1357.603998742472, 1483.1244772592788]","[10000, 10000, 10000]",696.182,30000,18560,30000,18560,27.994117647058818,95.2235294117647,"[1352.6188721484543, 1357.603998742472, 1483.1244772592788]","[10000, 10000, 10000]"
1483.1244772592788,1352.6188721484543,1397.7824493834016,10000.0,0,0,1,0,0,30999,19200,31000,19200,1000,640,31000,640,30999,False,3,31,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-42-15,1682718135,4.713131904602051,340.5595281124115,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,340.5595281124115,0,31,11.81150484085083,31000,19200,30999,19200,1483.1244772592788,1352.6188721484543,1397.7824493834016,10000.0,0,0,"[1352.6188721484543, 1357.603998742472, 1483.1244772592788]","[10000, 10000, 10000]",233.129,31000,19200,30999,19200,36.03333333333334,95.3,"[1352.6188721484543, 1357.603998742472, 1483.1244772592788]","[10000, 10000, 10000]"
1483.1244772592788,1352.6188721484543,1397.7824493834016,10000.0,0,0,1,0,0,31999,19840,32000,19840,1000,640,32000,640,31999,False,3,32,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-42-20,1682718140,5.101338863372803,345.6608669757843,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,345.6608669757843,0,32,11.81150484085083,32000,19840,31999,19840,1483.1244772592788,1352.6188721484543,1397.7824493834016,10000.0,0,0,"[1352.6188721484543, 1357.603998742472, 1483.1244772592788]","[10000, 10000, 10000]",294.067,32000,19840,31999,19840,30.05,95.3,"[1352.6188721484543, 1357.603998742472, 1483.1244772592788]","[10000, 10000, 10000]"
1483.1244772592788,1352.6188721484543,1397.7824493834016,10000.0,0,0,1,0,0,32999,20480,33000,20480,1000,640,33000,640,32999,False,3,33,b32dd_00000,1885a882237341a2875ccbc0ab8c0079,2023-04-28_22-42-26,1682718146,6.48595929145813,352.14682626724243,9815,Rorys-MacBook-Pro-14.local,127.0.0.1,352.14682626724243,0,33,11.81150484085083,33000,20480,32999,20480,1483.1244772592788,1352.6188721484543,1397.7824493834016,10000.0,0,0,"[1352.6188721484543, 1357.603998742472, 1483.1244772592788]","[10000, 10000, 10000]",303.185,33000,20480,32999,20480,32.74444444444444,95.3,"[1352.6188721484543, 1357.603998742472, 1483.1244772592788]","[10000, 10000, 10000]"
