step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,25664894.0,,0.0,0.0,2661.657193952691,-2.220446049250313e-16,0.0,0.0,2425.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5087.411073834885,0.0,2543.7055369174373
2.0,0.0,0.0,25664894.0,,0.0,0.0,2661.657193952691,-2.220446049250313e-16,0.0,0.0,2425.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5087.411073834885,0.0,2543.7055369174373
3.0,0.0,0.0,25664894.0,,0.0,0.0,2661.657193952691,-2.220446049250313e-16,0.0,0.0,2425.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5087.411073834885,0.0,2543.7055369174373
4.0,0.0,0.0,25664894.0,,0.0,2.0,2663.657193952691,1.9999999999999998,0.0,0.0,2425.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5089.411073834885,1.0,2544.7055369174373
5.0,0.0,0.0,25664894.0,,0.0,0.0,2663.657193952691,-2.220446049250313e-16,0.0,0.0,2425.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5089.411073834885,0.0,2544.7055369174373
6.0,0.0,0.0,25664894.0,,0.0,0.0,2663.657193952691,-2.220446049250313e-16,0.0,0.0,2425.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5089.411073834885,0.0,2544.7055369174373
7.0,0.0,0.0,25664894.0,,0.0,0.0,2663.657193952691,-2.220446049250313e-16,0.0,0.0,2425.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5089.411073834885,0.0,2544.7055369174373
8.0,0.0,0.0,25664894.0,,0.0,0.0,2663.657193952691,-2.220446049250313e-16,0.0,0.0,2425.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5089.411073834885,0.0,2544.7055369174373
9.0,0.0,0.0,25664894.0,,0.0,0.0,2663.657193952691,-2.220446049250313e-16,0.0,0.0,2425.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5089.411073834885,0.0,2544.7055369174373
10.0,0.0,0.0,25664894.0,,0.0,2.0,2665.657193952691,1.9999999999999998,0.0,2.0,2427.7538798821943,1.9999999999999998,0.0,841.9129194576153,5093.411073834885,2.0,2546.7055369174373
11.0,0.0,0.0,25664894.0,,0.0,0.0,2665.657193952691,-2.220446049250313e-16,0.0,0.0,2427.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5093.411073834885,0.0,2546.7055369174373
12.0,0.0,0.0,25664894.0,,0.0,2.0,2667.657193952691,1.9999999999999998,0.0,0.0,2427.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5095.411073834885,1.0,2547.7055369174373
13.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2427.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5095.411073834885,0.0,2547.7055369174373
14.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2427.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5095.411073834885,0.0,2547.7055369174373
15.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2427.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5095.411073834885,0.0,2547.7055369174373
16.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,2.0,2429.7538798821943,1.9999999999999998,0.0,841.9129194576153,5097.411073834885,1.0,2548.7055369174373
17.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2429.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5097.411073834885,0.0,2548.7055369174373
18.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,2.0,2431.7538798821943,1.9999999999999998,0.0,841.9129194576153,5099.411073834885,1.0,2549.7055369174373
19.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
20.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
21.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
22.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
23.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
24.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
25.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
26.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
27.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
28.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
29.0,0.0,0.0,25664894.0,,0.0,0.0,2667.657193952691,-2.220446049250313e-16,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5099.411073834885,0.0,2549.7055369174373
30.0,0.0,0.0,25664894.0,,0.0,2.0,2669.657193952691,1.9999999999999998,0.0,0.0,2431.7538798821943,-2.220446049250313e-16,0.0,841.9129194576153,5101.411073834885,1.0,2550.7055369174373
