step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,48033244.0,,0.0,0.0,15254.167932197492,-1.5543122344752192e-15,0.0,0.0,14651.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29905.959276868296,0.0,14952.979638434233
2.0,0.0,0.0,48033244.0,,0.0,0.0,15254.167932197492,-1.5543122344752192e-15,0.0,0.0,14651.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29905.959276868296,0.0,14952.979638434233
3.0,0.0,0.0,48033244.0,,0.0,2.0,15256.167932197492,1.9999999999999984,0.0,0.0,14651.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29907.959276868296,1.0,14953.979638434233
4.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14651.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29907.959276868296,0.0,14953.979638434233
5.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14651.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29907.959276868296,0.0,14953.979638434233
6.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14651.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29907.959276868296,0.0,14953.979638434233
7.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14651.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29907.959276868296,0.0,14953.979638434233
8.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14651.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29907.959276868296,0.0,14953.979638434233
9.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,2.0,14653.791344670804,1.9999999999999984,0.0,1448.0179472803916,29909.959276868296,1.0,14954.979638434233
10.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
11.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
12.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
13.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
14.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
15.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
16.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
17.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
18.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
19.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
20.0,0.0,0.0,48033244.0,,0.0,0.0,15256.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29909.959276868296,0.0,14954.979638434233
21.0,0.0,0.0,48033244.0,,0.0,2.0,15258.167932197492,1.9999999999999984,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29911.959276868296,1.0,14955.979638434233
22.0,0.0,0.0,48033244.0,,0.0,0.0,15258.167932197492,-1.5543122344752192e-15,0.0,0.0,14653.791344670804,-1.5543122344752192e-15,0.0,1448.0179472803916,29911.959276868296,0.0,14955.979638434233
