episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/0/learner_stats/cur_kl_coeff,info/learner/0/learner_stats/cur_lr,info/learner/0/learner_stats/total_loss,info/learner/0/learner_stats/policy_loss,info/learner/0/learner_stats/vf_loss,info/learner/0/learner_stats/vf_explained_var,info/learner/0/learner_stats/kl,info/learner/0/learner_stats/entropy,info/learner/0/learner_stats/entropy_coeff
1898.9001534430336,554.9072915208553,1226.9037224819444,20000.0,0,0,1,0,0,43997,43997,44000,44000,4000,4000,44000,4000,43997,False,2,11,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-07-29,1682734049,12.05392861366272,228.70393919944763,286761,gold57.cluster.local,10.13.39.112,228.70393919944763,0,11,114.29723620414734,44000,44000,43997,43997,1898.9001534430336,554.9072915208553,1226.9037224819444,20000.0,0,0,"[554.9072915208553, 1898.9001534430336]","[20000, 20000]",21229.971,416.953,9593.415,2.484,44000,44000,43997,43997,13.711764705882352,5.2,"[554.9072915208553, 1898.9001534430336]","[20000, 20000]",0.0062500000931322575,0.0010000000474974513,1.8678133,-0.004054811,1.8718208,0.089567915,0.007552578,0.63157314,0.0
1898.9001534430336,554.9072915208553,1226.9037224819444,20000.0,0,0,1,0,0,47997,47997,48000,48000,4000,4000,48000,4000,47997,False,2,12,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-07-41,1682734061,11.089446783065796,239.79338598251343,286761,gold57.cluster.local,10.13.39.112,239.79338598251343,0,12,114.29723620414734,48000,48000,47997,47997,1898.9001534430336,554.9072915208553,1226.9037224819444,20000.0,0,0,"[554.9072915208553, 1898.9001534430336]","[20000, 20000]",19701.22,414.055,9660.551,2.451,48000,48000,47997,47997,14.21875,5.2,"[554.9072915208553, 1898.9001534430336]","[20000, 20000]",0.0062500000931322575,0.0010000000474974513,1.8162167,-0.004282502,1.8204334,0.10363863,0.010522473,0.64352036,0.0
1898.9001534430336,554.9072915208553,1226.9037224819444,20000.0,0,0,1,0,0,51997,51997,52000,52000,4000,4000,52000,4000,51997,False,2,13,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-07-52,1682734072,11.77314829826355,251.56653428077698,286761,gold57.cluster.local,10.13.39.112,251.56653428077698,0,13,114.29723620414734,52000,52000,51997,51997,1898.9001534430336,554.9072915208553,1226.9037224819444,20000.0,0,0,"[554.9072915208553, 1898.9001534430336]","[20000, 20000]",17891.794,411.339,9724.347,2.467,52000,52000,51997,51997,13.858823529411765,5.2,"[554.9072915208553, 1898.9001534430336]","[20000, 20000]",0.0062500000931322575,0.0010000000474974513,1.6355417,-0.0021315266,1.6376384,0.081748575,0.005533793,0.64204395,0.0
1898.9001534430336,554.9072915208553,1226.9037224819444,20000.0,0,0,1,0,0,55997,55997,56000,56000,4000,4000,56000,4000,55997,False,2,14,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-08-04,1682734084,12.130343914031982,263.69687819480896,286761,gold57.cluster.local,10.13.39.112,263.69687819480896,0,14,114.29723620414734,56000,56000,55997,55997,1898.9001534430336,554.9072915208553,1226.9037224819444,20000.0,0,0,"[554.9072915208553, 1898.9001534430336]","[20000, 20000]",16234.766,409.198,9775.22,2.467,56000,56000,55997,55997,13.564705882352943,5.2,"[554.9072915208553, 1898.9001534430336]","[20000, 20000]",0.0062500000931322575,0.0010000000474974513,2.4869137,-0.002406404,2.4892697,0.10004155,0.008033784,0.62906617,0.0
2674.145794405326,554.9072915208553,1709.317746456405,20000.0,1,0,1,0,0,60000,60000,60000,60000,4000,4000,60000,4000,60000,False,3,15,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-08-18,1682734098,13.692291975021362,277.3891701698303,286761,gold57.cluster.local,10.13.39.112,277.3891701698303,0,15,114.29723620414734,60000,60000,60000,60000,2674.145794405326,554.9072915208553,1709.317746456405,20000.0,1,0,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",13723.968,415.202,9633.874,2.369,60000,60000,60000,60000,13.894736842105264,5.2,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",0.0062500000931322575,0.0010000000474974513,2.0326095,-0.0041593006,2.0366943,0.095744506,0.011911991,0.63356113,0.0
2674.145794405326,554.9072915208553,1709.317746456405,20000.0,0,0,1,0,0,63997,63997,64000,64000,4000,4000,64000,4000,63997,False,3,16,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-08-30,1682734110,11.726446866989136,289.11561703681946,286761,gold57.cluster.local,10.13.39.112,289.11561703681946,0,16,114.29723620414734,64000,64000,63997,63997,2674.145794405326,554.9072915208553,1709.317746456405,20000.0,0,0,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",13763.197,414.18,9657.634,2.345,64000,64000,63997,63997,13.811764705882352,5.2,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",0.0062500000931322575,0.0010000000474974513,1.6875852,-0.001498434,1.6890333,0.101300456,0.008042989,0.6412188,0.0
2674.145794405326,554.9072915208553,1709.317746456405,20000.0,0,0,1,0,0,67997,67997,68000,68000,4000,4000,68000,4000,67997,False,3,17,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-08-47,1682734127,16.6866672039032,305.80228424072266,286761,gold57.cluster.local,10.13.39.112,305.80228424072266,0,17,114.29723620414734,68000,68000,67997,67997,2674.145794405326,554.9072915208553,1709.317746456405,20000.0,0,0,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",14170.817,415.663,9623.17,2.364,68000,68000,67997,67997,13.279166666666667,5.2,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",0.0062500000931322575,0.0010000000474974513,2.2757766,-0.0019584175,2.2776804,0.099370636,0.008754277,0.6189563,0.0
2674.145794405326,554.9072915208553,1709.317746456405,20000.0,0,0,1,0,0,71997,71997,72000,72000,4000,4000,72000,4000,71997,False,3,18,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-09-01,1682734141,14.070983171463013,319.87326741218567,286761,gold57.cluster.local,10.13.39.112,319.87326741218567,0,18,114.29723620414734,72000,72000,71997,71997,2674.145794405326,554.9072915208553,1709.317746456405,20000.0,0,0,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",13948.769,416.972,9592.978,2.362,72000,72000,71997,71997,13.469999999999999,5.200000000000001,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",0.0062500000931322575,0.0010000000474974513,1.3399203,-0.0007082938,1.340585,0.0955459,0.006962405,0.5979116,0.0
2674.145794405326,554.9072915208553,1709.317746456405,20000.0,0,0,1,0,0,75997,75997,76000,76000,4000,4000,76000,4000,75997,False,3,19,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-09-12,1682734152,11.209336519241333,331.082603931427,286761,gold57.cluster.local,10.13.39.112,331.082603931427,0,19,114.29723620414734,76000,76000,75997,75997,2674.145794405326,554.9072915208553,1709.317746456405,20000.0,0,0,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",13339.483,417.367,9583.898,2.396,76000,76000,75997,75997,14.175,5.275,"[554.9072915208553, 1898.9001534430336, 2674.145794405326]","[20000, 20000, 20000]",0.0062500000931322575,0.0010000000474974513,1.8418686,-0.002908665,1.8447359,0.10098293,0.0066150627,0.61451054,0.0
2674.145794405326,554.9072915208553,1930.1111509387479,20000.0,1,0,1,0,0,80000,80000,80000,80000,4000,4000,80000,4000,80000,False,4,20,aa226_00000,51065bf323bd444da2173f40fe8a0f4c,2023-04-29_03-09-27,1682734167,14.772593259811401,345.8551971912384,286761,gold57.cluster.local,10.13.39.112,345.8551971912384,0,20,114.29723620414734,80000,80000,80000,80000,2674.145794405326,554.9072915208553,1930.1111509387479,20000.0,1,0,"[554.9072915208553, 1898.9001534430336, 2674.145794405326, 2592.4913643857763]","[20000, 20000, 20000, 20000]",12915.889,418.95,9547.689,2.475,80000,80000,80000,80000,13.161904761904763,5.271428571428571,"[554.9072915208553, 1898.9001534430336, 2674.145794405326, 2592.4913643857763]","[20000, 20000, 20000, 20000]",0.0062500000931322575,0.0010000000474974513,2.2581592,-0.0016214477,2.2597423,0.101655506,0.00614681,0.5752161,0.0
