step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_accumulated_waiting_time,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_accumulated_waiting_time,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
2.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
3.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
4.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
5.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
6.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
7.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
8.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
9.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
10.0,0.0,0.0,13362427.0,,0.0,0.0,9100.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34883.17341974091,0.0,8720.793354935302
11.0,0.0,0.0,13362427.0,,0.0,2.0,9102.432679429947,1.9999999999999996,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.5,8721.293354935302
12.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
13.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
14.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
15.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
16.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
17.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
18.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
19.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
20.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
21.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
22.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
23.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
24.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
25.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9224.34772287825,-6.661338147750939e-16,0.0,0.0,8751.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34885.17341974091,0.0,8721.293354935302
26.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,2.0,9226.34772287825,1.9999999999999993,0.0,2.0,8753.497909096353,2.000000000000001,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,1.0,8722.293354935302
27.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9226.34772287825,-6.661338147750939e-16,0.0,0.0,8753.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,0.0,8722.293354935302
28.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9226.34772287825,-6.661338147750939e-16,0.0,0.0,8753.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,0.0,8722.293354935302
29.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9226.34772287825,-6.661338147750939e-16,0.0,0.0,8753.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,0.0,8722.293354935302
30.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9226.34772287825,-6.661338147750939e-16,0.0,0.0,8753.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,0.0,8722.293354935302
31.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9226.34772287825,-6.661338147750939e-16,0.0,0.0,8753.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,0.0,8722.293354935302
32.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9226.34772287825,-6.661338147750939e-16,0.0,0.0,8753.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,0.0,8722.293354935302
33.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9226.34772287825,-6.661338147750939e-16,0.0,0.0,8753.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,0.0,8722.293354935302
34.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9226.34772287825,-6.661338147750939e-16,0.0,0.0,8753.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,0.0,8722.293354935302
35.0,0.0,0.0,13362427.0,,0.0,0.0,9102.432679429947,-4.440892098500626e-16,0.0,0.0,9226.34772287825,-6.661338147750939e-16,0.0,0.0,8753.497909096353,8.881784197001252e-16,0.0,0.0,7806.895108336357,0.0,0.0,1561.507439131209,34889.17341974091,0.0,8722.293354935302
