step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,10_accumulated_waiting_time,10_reward,10_cumulative_rewards,10_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_accumulated_waiting_time,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_accumulated_waiting_time,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,5_accumulated_waiting_time,5_reward,5_cumulative_rewards,5_cumulative_diff_rewards,6_accumulated_waiting_time,6_reward,6_cumulative_rewards,6_cumulative_diff_rewards,7_accumulated_waiting_time,7_reward,7_cumulative_rewards,7_cumulative_diff_rewards,8_accumulated_waiting_time,8_reward,8_cumulative_rewards,8_cumulative_diff_rewards,9_accumulated_waiting_time,9_reward,9_cumulative_rewards,9_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,0.0,11858.291158122938,-4.440892098500626e-15,0.0,0.0,9038.055812380586,0.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,0.0,11960.336051873084,-8.881784197001252e-16,0.0,0.0,7748.528362586865,0.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89869.54582604514,0.0,8986.954582602855
2.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,2.0,11860.291158122938,1.9999999999999956,0.0,0.0,9038.055812380586,0.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,0.0,11960.336051873084,-8.881784197001252e-16,0.0,2.0,7750.528362586865,2.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89873.54582604514,0.4,8987.354582602855
3.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,0.0,11860.291158122938,-4.440892098500626e-15,0.0,0.0,9038.055812380586,0.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,0.0,11960.336051873084,-8.881784197001252e-16,0.0,0.0,7750.528362586865,0.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89873.54582604514,0.0,8987.354582602855
4.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,0.0,11860.291158122938,-4.440892098500626e-15,0.0,0.0,9038.055812380586,0.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,0.0,11960.336051873084,-8.881784197001252e-16,0.0,0.0,7750.528362586865,0.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89873.54582604514,0.0,8987.354582602855
5.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,0.0,11860.291158122938,-4.440892098500626e-15,0.0,0.0,9038.055812380586,0.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,0.0,11960.336051873084,-8.881784197001252e-16,0.0,0.0,7750.528362586865,0.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89873.54582604514,0.0,8987.354582602855
6.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,0.0,11860.291158122938,-4.440892098500626e-15,0.0,2.0,9040.055812380586,2.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,0.0,11960.336051873084,-8.881784197001252e-16,0.0,0.0,7750.528362586865,0.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89875.54582604514,0.2,8987.554582602856
7.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,0.0,11860.291158122938,-4.440892098500626e-15,0.0,0.0,9040.055812380586,0.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,0.0,11960.336051873084,-8.881784197001252e-16,0.0,0.0,7750.528362586865,0.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89875.54582604514,0.0,8987.554582602856
8.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,0.0,11860.291158122938,-4.440892098500626e-15,0.0,0.0,9040.055812380586,0.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,0.0,11960.336051873084,-8.881784197001252e-16,0.0,0.0,7750.528362586865,0.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89875.54582604514,0.0,8987.554582602856
9.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,0.0,11860.291158122938,-4.440892098500626e-15,0.0,0.0,9040.055812380586,0.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,0.0,11960.336051873084,-8.881784197001252e-16,0.0,0.0,7750.528362586865,0.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89875.54582604514,0.0,8987.554582602856
10.0,0.0,0.0,7961158.0,138948.58753060183,0.0,0.0,3402.226628988081,0.0,0.0,0.0,11860.291158122938,-4.440892098500626e-15,0.0,0.0,9040.055812380586,0.0,0.0,0.0,19749.79964248344,-3.9968028886505635e-15,0.0,1.7959275777247552,11962.131979450809,1.7959275777247543,0.0,0.0,7750.528362586865,0.0,0.0,0.0,6932.341384035544,-2.220446049250313e-16,0.0,0.0,1807.123729282753,0.0,0.0,0.0,10251.496803199176,0.0,0.0,0.0,7121.346253092658,-1.3322676295501878e-15,0.0,3496.2033130751674,89877.34175362287,0.17959275777247552,8987.734175360629
