step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,10_accumulated_waiting_time,10_reward,10_cumulative_rewards,10_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_accumulated_waiting_time,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_accumulated_waiting_time,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,5_accumulated_waiting_time,5_reward,5_cumulative_rewards,5_cumulative_diff_rewards,6_accumulated_waiting_time,6_reward,6_cumulative_rewards,6_cumulative_diff_rewards,7_accumulated_waiting_time,7_reward,7_cumulative_rewards,7_cumulative_diff_rewards,8_accumulated_waiting_time,8_reward,8_cumulative_rewards,8_cumulative_diff_rewards,9_accumulated_waiting_time,9_reward,9_cumulative_rewards,9_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12891.904672731793,-5.10702591327572e-15,0.0,0.0,9853.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12988.16261241298,-8.881784197001252e-16,0.0,0.0,8453.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97571.47707513846,0.0,9757.147707513175
2.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,2.0,12893.904672731793,1.999999999999995,0.0,0.0,9853.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12988.16261241298,-8.881784197001252e-16,0.0,2.0,8455.798650176372,2.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97575.47707513846,0.4,9757.547707513175
3.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9853.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12988.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97575.47707513846,0.0,9757.547707513175
4.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9853.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12988.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97575.47707513846,0.0,9757.547707513175
5.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9853.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12988.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97575.47707513846,0.0,9757.547707513175
6.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,2.0,9855.86330122005,2.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12988.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97577.47707513846,0.2,9757.747707513176
7.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12988.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97577.47707513846,0.0,9757.747707513176
8.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12988.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97577.47707513846,0.0,9757.747707513176
9.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12988.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97577.47707513846,0.0,9757.747707513176
10.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,2.0,12990.16261241298,1.9999999999999991,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.2,9757.947707513176
11.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
12.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
13.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
14.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
15.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
16.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
17.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
18.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
19.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
20.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
21.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
22.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
23.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11108.144304292386,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97579.47707513846,0.0,9757.947707513176
24.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,1.9978858072157881,11110.142190099601,1.9978858072157881,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97581.47496094568,0.19978858072157882,9758.147496093898
25.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11110.142190099601,0.0,0.0,0.0,7752.2817433744885,-1.3322676295501878e-15,0.0,3608.4830600128935,97581.47496094568,0.0,9758.147496093898
26.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11110.142190099601,0.0,0.0,1.9968303420362599,7754.278573716525,1.9968303420362585,0.0,3608.4830600128935,97583.47179128771,0.199683034203626,9758.3471791281
27.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11110.142190099601,0.0,0.0,0.0,7754.278573716525,-1.3322676295501878e-15,0.0,3608.4830600128935,97583.47179128771,0.0,9758.3471791281
28.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11110.142190099601,0.0,0.0,0.0,7754.278573716525,-1.3322676295501878e-15,0.0,3608.4830600128935,97583.47179128771,0.0,9758.3471791281
29.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11110.142190099601,0.0,0.0,0.0,7754.278573716525,-1.3322676295501878e-15,0.0,3608.4830600128935,97583.47179128771,0.0,9758.3471791281
30.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11110.142190099601,0.0,0.0,0.0,7754.278573716525,-1.3322676295501878e-15,0.0,3608.4830600128935,97583.47179128771,0.0,9758.3471791281
31.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12893.904672731793,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8455.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11110.142190099601,0.0,0.0,0.0,7754.278573716525,-1.3322676295501878e-15,0.0,3608.4830600128935,97583.47179128771,0.0,9758.3471791281
32.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.6341548866888046,12894.538827618482,0.6341548866887995,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,2.0,8457.798650176372,2.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11110.142190099601,0.0,0.0,0.0,7754.278573716525,-1.3322676295501878e-15,0.0,3608.4830600128935,97586.1059461744,0.2634154886688805,9758.61059461677
33.0,0.0,0.0,18074097.0,240015.2440958558,0.0,0.0,3691.3978446432743,0.0,0.0,0.0,12894.538827618482,-5.10702591327572e-15,0.0,0.0,9855.86330122005,0.0,0.0,0.0,21357.708515626186,-3.9968028886505635e-15,0.0,0.0,12990.16261241298,-8.881784197001252e-16,0.0,0.0,8457.798650176372,0.0,0.0,0.0,7509.8694183984735,0.0,0.0,0.0,1964.3460122624465,0.0,0.0,0.0,11110.142190099601,0.0,0.0,0.0,7754.278573716525,-1.3322676295501878e-15,0.0,3608.4830600128935,97586.1059461744,0.0,9758.61059461677
