step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_accumulated_waiting_time,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_accumulated_waiting_time,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
2.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
3.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
4.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
5.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
6.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
7.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
8.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
9.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
10.0,0.0,0.0,87228625.0,,0.0,0.0,5890.476699442805,-8.881784197001252e-16,0.0,0.0,7089.295527012891,-8.881784197001252e-16,0.0,0.0,7318.6670309429055,-4.440892098500626e-16,0.0,0.0,6821.378337834336,-4.440892098500626e-16,0.0,2170.7262329777905,27119.817595232937,0.0,6779.954398808247
