step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,10_accumulated_waiting_time,10_reward,10_cumulative_rewards,10_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_accumulated_waiting_time,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_accumulated_waiting_time,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,5_accumulated_waiting_time,5_reward,5_cumulative_rewards,5_cumulative_diff_rewards,6_accumulated_waiting_time,6_reward,6_cumulative_rewards,6_cumulative_diff_rewards,7_accumulated_waiting_time,7_reward,7_cumulative_rewards,7_cumulative_diff_rewards,8_accumulated_waiting_time,8_reward,8_cumulative_rewards,8_cumulative_diff_rewards,9_accumulated_waiting_time,9_reward,9_cumulative_rewards,9_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,0.0,13202.291857046699,-1.3322676295501878e-15,0.0,0.0,10209.856417106083,-1.1102230246251565e-15,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,0.0,12926.425422988297,8.881784197001252e-16,0.0,0.0,8545.593897522387,0.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2415.2891647794263,98059.29312091952,0.0,9805.929312091308
2.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,2.0,13204.291857046699,1.9999999999999987,0.0,0.0,10209.856417106083,-1.1102230246251565e-15,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,0.0,12926.425422988297,8.881784197001252e-16,0.0,2.0,8547.593897522387,2.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2415.2891647794263,98063.29312091952,0.4,9806.329312091308
3.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,0.0,13204.291857046699,-1.3322676295501878e-15,0.0,0.0,10209.856417106083,-1.1102230246251565e-15,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,0.0,12926.425422988297,8.881784197001252e-16,0.0,0.0,8547.593897522387,0.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2415.2891647794263,98063.29312091952,0.0,9806.329312091308
4.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,0.0,13204.291857046699,-1.3322676295501878e-15,0.0,0.0,10209.856417106083,-1.1102230246251565e-15,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,0.0,12926.425422988297,8.881784197001252e-16,0.0,0.0,8547.593897522387,0.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2415.2891647794263,98063.29312091952,0.0,9806.329312091308
5.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,0.0,13204.291857046699,-1.3322676295501878e-15,0.0,0.5144271909221265,10210.370844297006,0.5144271909221254,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,0.0,12926.425422988297,8.881784197001252e-16,0.0,0.0,8547.593897522387,0.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2415.2891647794263,98063.80754811046,0.05144271909221265,9806.3807548104
6.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,0.0,13204.291857046699,-1.3322676295501878e-15,0.0,0.0,10210.370844297006,-1.1102230246251565e-15,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,0.0,12926.425422988297,8.881784197001252e-16,0.0,0.0,8547.593897522387,0.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2415.2891647794263,98063.80754811046,0.0,9806.3807548104
7.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,0.0,13204.291857046699,-1.3322676295501878e-15,0.0,0.0,10210.370844297006,-1.1102230246251565e-15,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,0.0,12926.425422988297,8.881784197001252e-16,0.0,0.0,8547.593897522387,0.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2415.2891647794263,98063.80754811046,0.0,9806.3807548104
8.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,0.0,13204.291857046699,-1.3322676295501878e-15,0.0,0.0,10210.370844297006,-1.1102230246251565e-15,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,0.0,12926.425422988297,8.881784197001252e-16,0.0,0.0,8547.593897522387,0.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2415.2891647794263,98063.80754811046,0.0,9806.3807548104
9.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,0.0,13204.291857046699,-1.3322676295501878e-15,0.0,0.0,10210.370844297006,-1.1102230246251565e-15,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,0.0,12926.425422988297,8.881784197001252e-16,0.0,0.0,8547.593897522387,0.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2415.2891647794263,98063.80754811046,0.0,9806.3807548104
10.0,0.0,0.0,21624849.0,280570.93159427907,0.0,0.0,3798.0750981889164,0.0,0.0,0.0,13204.291857046699,-1.3322676295501878e-15,0.0,0.0,10210.370844297006,-1.1102230246251565e-15,0.0,0.0,21177.135894436105,-4.440892098500626e-16,0.0,-1.2783142787698012,12925.147108709527,-1.2783142787698003,0.0,0.0,8547.593897522387,0.0,0.0,0.0,7312.764024824276,-8.881784197001252e-16,0.0,0.0,2033.7349516159222,0.0,0.0,0.0,11135.67923934333,-2.220446049250313e-16,0.0,0.0,7717.736317847528,0.0,0.0,2416.567479058196,98062.52923383168,-0.12783142787698012,9806.252923382523
