step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,10_accumulated_waiting_time,10_reward,10_cumulative_rewards,10_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_accumulated_waiting_time,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_accumulated_waiting_time,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,5_accumulated_waiting_time,5_reward,5_cumulative_rewards,5_cumulative_diff_rewards,6_accumulated_waiting_time,6_reward,6_cumulative_rewards,6_cumulative_diff_rewards,7_accumulated_waiting_time,7_reward,7_cumulative_rewards,7_cumulative_diff_rewards,8_accumulated_waiting_time,8_reward,8_cumulative_rewards,8_cumulative_diff_rewards,9_accumulated_waiting_time,9_reward,9_cumulative_rewards,9_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.0,10050.439562681286,-6.661338147750939e-16,0.0,0.0,7733.014220589764,-4.440892098500626e-16,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,0.0,6491.895420761205,0.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74725.42024984956,0.0,7472.542024982679
2.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.8525960178625376,10051.292158699149,0.8525960178625369,0.0,0.0,7733.014220589764,-4.440892098500626e-16,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,2.0,6493.895420761205,2.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74728.27284586741,0.28525960178625376,7472.827284584466
3.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.0,10051.292158699149,-6.661338147750939e-16,0.0,0.0,7733.014220589764,-4.440892098500626e-16,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,0.0,6493.895420761205,0.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74728.27284586741,0.0,7472.827284584466
4.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.0,10051.292158699149,-6.661338147750939e-16,0.0,0.0,7733.014220589764,-4.440892098500626e-16,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,0.0,6493.895420761205,0.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74728.27284586741,0.0,7472.827284584466
5.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.0,10051.292158699149,-6.661338147750939e-16,0.0,2.0,7735.014220589764,1.9999999999999996,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,0.0,6493.895420761205,0.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74730.27284586741,0.2,7473.027284584466
6.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.0,10051.292158699149,-6.661338147750939e-16,0.0,0.0,7735.014220589764,-4.440892098500626e-16,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,0.0,6493.895420761205,0.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74730.27284586741,0.0,7473.027284584466
7.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.0,10051.292158699149,-6.661338147750939e-16,0.0,0.0,7735.014220589764,-4.440892098500626e-16,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,0.0,6493.895420761205,0.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74730.27284586741,0.0,7473.027284584466
8.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.0,10051.292158699149,-6.661338147750939e-16,0.0,0.0,7735.014220589764,-4.440892098500626e-16,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,0.0,6493.895420761205,0.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74730.27284586741,0.0,7473.027284584466
9.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.0,10051.292158699149,-6.661338147750939e-16,0.0,0.0,7735.014220589764,-4.440892098500626e-16,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,0.0,6493.895420761205,0.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74730.27284586741,0.0,7473.027284584466
10.0,0.0,0.0,20799260.0,262914.96468055167,0.0,0.0,2884.1184898065917,0.0,0.0,0.0,10051.292158699149,-6.661338147750939e-16,0.0,0.0,7735.014220589764,-4.440892098500626e-16,0.0,0.0,16171.723542688691,0.0,0.0,0.0,9872.308931193647,8.881784197001252e-16,0.0,0.0,6493.895420761205,0.0,0.0,0.0,5578.478122747825,-4.440892098500626e-16,0.0,0.0,1554.4650188114172,0.0,0.0,0.0,8496.108552074598,0.0,0.0,0.0,5892.868388494529,-2.220446049250313e-16,0.0,2039.9015429553274,74730.27284586741,0.0,7473.027284584466
