episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
nan,nan,nan,nan,0,0,1,0,0,999,0,1000,0,1000,0,1000,0,999,False,0,1,9a996_00000,99c85a78b40e4ae6b960b981d83e793f,2023-04-28_15-33-47,1682692427,8.405706882476807,8.405706882476807,72066,Rorys-MacBook-Pro-14.local,127.0.0.1,8.405706882476807,0,1,18.165092706680298,1000,0,999,0,nan,nan,nan,nan,0,0,[],[],422.721,1000,0,999,0,28.550000000000008,95.17500000000001,[],[]
nan,nan,nan,nan,0,0,1,0,0,1999,640,2000,640,1000,640,2000,640,1999,False,0,2,9a996_00000,99c85a78b40e4ae6b960b981d83e793f,2023-04-28_15-34-03,1682692443,16.80889320373535,25.214600086212158,72066,Rorys-MacBook-Pro-14.local,127.0.0.1,25.214600086212158,0,2,18.165092706680298,2000,640,1999,640,nan,nan,nan,nan,0,0,[],[],1000.74,2000,640,1999,640,28.316666666666666,95.2375,[],[]
