episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/0/learner_stats/cur_kl_coeff,info/learner/0/learner_stats/cur_lr,info/learner/0/learner_stats/total_loss,info/learner/0/learner_stats/policy_loss,info/learner/0/learner_stats/vf_loss,info/learner/0/learner_stats/vf_explained_var,info/learner/0/learner_stats/kl,info/learner/0/learner_stats/entropy,info/learner/0/learner_stats/entropy_coeff
1758.4534998466256,-20.349302417636608,1403.2568334497555,10000.0,1,0,1,0,0,180000,180000,180000,180000,4000,4000,180000,4000,180000,False,18,45,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-03-22,1682733802,13.171520948410034,538.9411084651947,72240,gold54.cluster.local,10.13.39.109,538.9411084651947,0,45,124.55943942070007,180000,180000,180000,180000,1758.4534998466256,-20.349302417636608,1403.2568334497555,10000.0,1,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",12211.705,470.886,8494.626,2.774,180000,180000,180000,180000,85.45263157894738,9.19473684210526,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",5.2386893434341886e-11,0.0010000000474974513,1.6723547,-0.0010889147,1.6734436,0.104336545,0.0027520168,0.39847016,0.0
1758.4534998466256,-20.349302417636608,1403.2568334497555,10000.0,0,0,1,0,0,183999,183999,184000,184000,4000,4000,184000,4000,183999,False,18,46,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-03-32,1682733812,10.247860670089722,549.1889691352844,72240,gold54.cluster.local,10.13.39.109,549.1889691352844,0,46,124.55943942070007,184000,184000,183999,183999,1758.4534998466256,-20.349302417636608,1403.2568334497555,10000.0,0,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",12101.594,470.727,8497.489,2.766,184000,184000,183999,183999,85.0357142857143,9.171428571428573,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",2.6193446717170943e-11,0.0010000000474974513,2.094552,-0.0028508764,2.097403,0.09824617,0.0056224433,0.34745044,0.0
1758.4534998466256,-20.349302417636608,1403.2568334497555,10000.0,0,0,1,0,0,187999,187999,188000,188000,4000,4000,188000,4000,187999,False,18,47,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-03-43,1682733823,10.82722544670105,560.0161945819855,72240,gold54.cluster.local,10.13.39.109,560.0161945819855,0,47,124.55943942070007,188000,188000,187999,187999,1758.4534998466256,-20.349302417636608,1403.2568334497555,10000.0,0,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11983.525,460.52,8685.837,2.725,188000,188000,187999,187999,83.8375,9.125,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",2.6193446717170943e-11,0.0010000000474974513,2.1016464,-0.0017905993,2.103437,0.09713087,0.005875477,0.3767227,0.0
1758.4534998466256,-20.349302417636608,1412.0957092084464,10000.0,1,0,1,0,0,191999,191999,192000,192000,4000,4000,192000,4000,191999,False,19,48,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-03-58,1682733838,14.72359013557434,574.7397847175598,72240,gold54.cluster.local,10.13.39.109,574.7397847175598,0,48,124.55943942070007,192000,192000,191999,191999,1758.4534998466256,-20.349302417636608,1412.0957092084464,10000.0,1,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",12100.78,462.905,8641.087,2.759,192000,192000,191999,191999,83.645,9.174999999999997,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",2.6193446717170943e-11,0.0010000000474974513,2.0535858,-0.0017082884,2.055294,0.09708711,0.004198598,0.34657648,0.0
1758.4534998466256,-20.349302417636608,1412.0957092084464,10000.0,0,0,1,0,0,195999,195999,196000,196000,4000,4000,196000,4000,195999,False,19,49,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-04-08,1682733848,10.524358034133911,585.2641427516937,72240,gold54.cluster.local,10.13.39.109,585.2641427516937,0,49,124.55943942070007,196000,196000,195999,195999,1758.4534998466256,-20.349302417636608,1412.0957092084464,10000.0,0,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",12054.821,460.946,8677.805,2.709,196000,196000,195999,195999,85.95333333333333,9.17333333333333,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",1.3096723358585471e-11,0.0010000000474974513,2.071254,2.9494613e-05,2.0712247,0.10273312,0.0012816514,0.30352938,0.0
1758.4534998466256,-20.349302417636608,1420.5967220696434,10000.0,1,0,1,0,0,200000,200000,200000,200000,4000,4000,200000,4000,200000,False,20,50,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-04-22,1682733862,13.639835119247437,598.9039778709412,72240,gold54.cluster.local,10.13.39.109,598.9039778709412,0,50,124.55943942070007,200000,200000,200000,200000,1758.4534998466256,-20.349302417636608,1420.5967220696434,10000.0,1,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11994.61,456.734,8757.833,2.588,200000,200000,200000,200000,85.655,9.149999999999997,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",6.548361679292736e-12,0.0010000000474974513,1.7530439,-0.00010250173,1.7531464,0.10316937,0.0010733393,0.33807316,0.0
1758.4534998466256,-20.349302417636608,1420.5967220696434,10000.0,0,0,1,0,0,203999,203999,204000,204000,4000,4000,204000,4000,203999,False,20,51,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-04-32,1682733872,10.188153743743896,609.0921316146851,72240,gold54.cluster.local,10.13.39.109,609.0921316146851,0,51,124.55943942070007,204000,204000,203999,203999,1758.4534998466256,-20.349302417636608,1420.5967220696434,10000.0,0,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11982.964,447.742,8933.725,2.582,204000,204000,203999,203999,85.92857142857143,9.192857142857145,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",3.274180839646368e-12,0.0010000000474974513,2.2506914,0.00040713736,2.2502844,0.10332374,0.0016341576,0.3387608,0.0
1758.4534998466256,-20.349302417636608,1420.5967220696434,10000.0,0,0,1,0,0,207999,207999,208000,208000,4000,4000,208000,4000,207999,False,20,52,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-04-43,1682733883,10.71531343460083,619.8074450492859,72240,gold54.cluster.local,10.13.39.109,619.8074450492859,0,52,124.55943942070007,208000,208000,207999,207999,1758.4534998466256,-20.349302417636608,1420.5967220696434,10000.0,0,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11775.291,448.544,8917.739,2.474,208000,208000,207999,207999,84.675,9.19375,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",1.637090419823184e-12,0.0010000000474974513,2.1116898,0.0004119305,2.1112778,0.10487231,0.009528051,0.2798171,0.0
1758.4534998466256,-20.349302417636608,1424.0932988984896,10000.0,1,0,1,0,0,211999,211999,212000,212000,4000,4000,212000,4000,211999,False,21,53,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-04-57,1682733897,14.345780849456787,634.1532258987427,72240,gold54.cluster.local,10.13.39.109,634.1532258987427,0,53,124.55943942070007,212000,212000,211999,211999,1758.4534998466256,-20.349302417636608,1424.0932988984896,10000.0,1,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11835.578,445.71,8974.452,2.472,212000,212000,211999,211999,86.38000000000001,9.189999999999998,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",1.637090419823184e-12,0.0010000000474974513,2.3873134,-0.0010315955,2.3883452,0.10269245,0.0023035593,0.23872288,0.0
1758.4534998466256,-20.349302417636608,1424.0932988984896,10000.0,0,0,1,0,0,215999,215999,216000,216000,4000,4000,216000,4000,215999,False,21,54,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-05-07,1682733907,10.10125184059143,644.2544777393341,72240,gold54.cluster.local,10.13.39.109,644.2544777393341,0,54,124.55943942070007,216000,216000,215999,215999,1758.4534998466256,-20.349302417636608,1424.0932988984896,10000.0,0,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11843.181,444.706,8994.707,2.428,216000,216000,215999,215999,86.5,9.200000000000001,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",8.18545209911592e-13,0.0010000000474974513,2.0048738,-0.00055891124,2.0054326,0.10346191,0.0012433905,0.22559944,0.0
1758.4534998466256,-20.349302417636608,1429.1693808915743,10000.0,1,0,1,0,0,220000,220000,220000,220000,4000,4000,220000,4000,220000,False,22,55,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-05-21,1682733921,13.736840963363647,657.9913187026978,72240,gold54.cluster.local,10.13.39.109,657.9913187026978,0,55,124.55943942070007,220000,220000,220000,220000,1758.4534998466256,-20.349302417636608,1429.1693808915743,10000.0,1,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108, 1535.7671027463527]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11899.735,440.251,9085.723,2.414,220000,220000,220000,220000,88.17,9.194999999999997,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108, 1535.7671027463527]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",4.09272604955796e-13,0.0010000000474974513,1.7588943,0.0024260965,1.7564682,0.09760219,0.0035233567,0.22010012,0.0
1758.4534998466256,-20.349302417636608,1429.1693808915743,10000.0,0,0,1,0,0,223999,223999,224000,224000,4000,4000,224000,4000,223999,False,22,56,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-05-32,1682733932,10.350224494934082,668.3415431976318,72240,gold54.cluster.local,10.13.39.109,668.3415431976318,0,56,124.55943942070007,224000,224000,223999,223999,1758.4534998466256,-20.349302417636608,1429.1693808915743,10000.0,0,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108, 1535.7671027463527]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11910.087,440.713,9076.209,2.41,224000,224000,223999,223999,87.69999999999999,9.186666666666666,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108, 1535.7671027463527]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",2.04636302477898e-13,0.0010000000474974513,2.1272864,-0.0004967997,2.1277833,0.10596684,0.0019060655,0.19696462,0.0
1758.4534998466256,-20.349302417636608,1429.1693808915743,10000.0,0,0,1,0,0,227999,227999,228000,228000,4000,4000,228000,4000,227999,False,22,57,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-05-42,1682733942,10.605780601501465,678.9473237991333,72240,gold54.cluster.local,10.13.39.109,678.9473237991333,0,57,124.55943942070007,228000,228000,227999,227999,1758.4534998466256,-20.349302417636608,1429.1693808915743,10000.0,0,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108, 1535.7671027463527]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11887.968,449.642,8895.964,2.77,228000,228000,227999,227999,88.39333333333333,9.2,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108, 1535.7671027463527]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",1.02318151238949e-13,0.0010000000474974513,2.036691,-0.000780313,2.0374713,0.10209291,0.0008539563,0.19822796,0.0
1758.4534998466256,-20.349302417636608,1436.8541863525795,10000.0,1,0,1,0,0,231999,231999,232000,232000,4000,4000,232000,4000,231999,False,23,58,3421a_00000,fe470e08c35e4ae7b49568e389aeacc1,2023-04-29_03-05-56,1682733956,14.133878946304321,693.0812027454376,72240,gold54.cluster.local,10.13.39.109,693.0812027454376,0,58,124.55943942070007,232000,232000,231999,231999,1758.4534998466256,-20.349302417636608,1436.8541863525795,10000.0,1,0,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108, 1535.7671027463527, 1605.9199064946995]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",11829.09,447.333,8941.886,2.746,232000,232000,231999,231999,87.81499999999998,9.194999999999997,"[-20.349302417636608, 1288.5082245881551, 1050.023092183637, 1315.7505402387976, 1453.4785192419326, 1511.2760041483566, 1582.8108828636439, 1534.0842035636588, 1582.0731199757276, 1508.0112204229522, 1599.4642989748659, 1547.5222045902417, 1562.4147483983647, 1628.0664423064434, 1758.4534998466256, 1536.466257001193, 1467.2101215512357, 1353.3589246174001, 1571.1954728648825, 1582.1159664323902, 1494.0248354754108, 1535.7671027463527, 1605.9199064946995]","[10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000, 10000]",5.11590756194745e-14,0.0010000000474974513,2.1769133,-0.00023405152,2.1771474,0.108259656,0.0020070195,0.19913644,0.0
