step,system_total_waiting_time,system_mean_waiting_time,cumulative_total_wait_time,cumulative_mean_wait_time,1_accumulated_waiting_time,1_reward,1_cumulative_rewards,1_cumulative_diff_rewards,2_accumulated_waiting_time,2_reward,2_cumulative_rewards,2_cumulative_diff_rewards,3_accumulated_waiting_time,3_reward,3_cumulative_rewards,3_cumulative_diff_rewards,4_accumulated_waiting_time,4_reward,4_cumulative_rewards,4_cumulative_diff_rewards,agents_total_accumulated_waiting_time,cumulative_penalties,cumulative_rewards,mean_reward,mean_cumulative_reward
1.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
2.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
3.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
4.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
5.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
6.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
7.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
8.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
9.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
10.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
11.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
12.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
13.0,0.0,0.0,207885022.0,,0.0,0.0,8498.825200728515,-4.440892098500626e-16,0.0,0.0,8461.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32190.819798809916,0.0,8047.704949702452
14.0,0.0,0.0,207885022.0,,0.0,2.0,8500.825200728515,1.9999999999999996,0.0,2.0,8463.49092994198,1.999999999999998,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32194.819798809916,1.0,8048.704949702452
15.0,0.0,0.0,207885022.0,,0.0,0.0,8500.825200728515,-4.440892098500626e-16,0.0,0.0,8463.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32194.819798809916,0.0,8048.704949702452
16.0,0.0,0.0,207885022.0,,0.0,0.0,8500.825200728515,-4.440892098500626e-16,0.0,0.0,8463.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32194.819798809916,0.0,8048.704949702452
17.0,0.0,0.0,207885022.0,,0.0,0.0,8500.825200728515,-4.440892098500626e-16,0.0,0.0,8463.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32194.819798809916,0.0,8048.704949702452
18.0,0.0,0.0,207885022.0,,0.0,0.0,8500.825200728515,-4.440892098500626e-16,0.0,0.0,8463.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32194.819798809916,0.0,8048.704949702452
19.0,0.0,0.0,207885022.0,,0.0,0.0,8500.825200728515,-4.440892098500626e-16,0.0,0.0,8463.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32194.819798809916,0.0,8048.704949702452
20.0,0.0,0.0,207885022.0,,0.0,0.0,8500.825200728515,-4.440892098500626e-16,0.0,0.0,8463.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32194.819798809916,0.0,8048.704949702452
21.0,0.0,0.0,207885022.0,,0.0,0.0,8500.825200728515,-4.440892098500626e-16,0.0,0.0,8463.49092994198,-1.9984014443252818e-15,0.0,0.0,7915.704135305461,-8.881784197001252e-16,0.0,0.0,7314.799532833963,0.0,0.0,1400.9484801421543,32194.819798809916,0.0,8048.704949702452
